rxn_id,Topt,Tm,Length,T90,dCpt,topt_source
rxn11544_LSQBKT_c0_RSQBKT_,326.186,332.8,131,,-4000.0,mesophile_prior
rxn02277_LSQBKT_c0_RSQBKT_,323.136,325.136,190,,-4000.0,mesophile_prior
rxn12638_LSQBKT_c0_RSQBKT_,320.16,328.31,295,,-4000.0,mesophile_prior
rxn02480_LSQBKT_c0_RSQBKT_,323.194,325.194,323,,-4000.0,mesophile_prior
rxn12643_LSQBKT_c0_RSQBKT_,304.654,338.38,295,,-4000.0,mesophile_prior
rxn03079_LSQBKT_c0_RSQBKT_,310.489,326.025,277,,-4000.0,mesophile_prior
rxn02264_LSQBKT_c0_RSQBKT_,313.226,323.517,244,,-4000.0,mesophile_prior
rxn05209_LSQBKT_c0_RSQBKT_,325.769,327.769,392,,-4000.0,mesophile_prior
rxn08306_LSQBKT_c0_RSQBKT_,310.944,331.383,178,,-4000.0,mesophile_prior
rxn00148_LSQBKT_c0_RSQBKT_,311.406,322.661,300,,-4000.0,mesophile_prior_nolen
rxn00214_LSQBKT_c0_RSQBKT_,303.766,331.979,306,,-4000.0,mesophile_prior
rxn05197_LSQBKT_c0_RSQBKT_,302.145,333.655,413,,-4000.0,mesophile_prior
rxn05289_LSQBKT_c0_RSQBKT_,297.209,324.538,300,,-4000.0,mesophile_prior
rxn10228_LSQBKT_c0_RSQBKT_,312.813,319.246,204,,-4000.0,mesophile_prior
rxn01977_LSQBKT_c0_RSQBKT_,318.97,328.609,438,,-4000.0,mesophile_prior
rxn09448_LSQBKT_c0_RSQBKT_,302.089,317.222,549,,-4000.0,mesophile_prior
rxn03421_LSQBKT_c0_RSQBKT_,296.794,329.137,315,,-4000.0,mesophile_prior
rxn12635_LSQBKT_c0_RSQBKT_,300.882,318.391,295,,-4000.0,mesophile_prior
rxn00213_LSQBKT_c0_RSQBKT_,310.138,346.036,282,,-4000.0,mesophile_prior
rxn10314_LSQBKT_c0_RSQBKT_,315.225,334.541,299,,-4000.0,mesophile_prior
rxn00493_LSQBKT_c0_RSQBKT_,314.577,334.693,578,,-4000.0,mesophile_prior
rxn00789_LSQBKT_c0_RSQBKT_,299.019,325.482,288,,-4000.0,mesophile_prior
rxn06077_LSQBKT_c0_RSQBKT_,315.064,328.614,157,,-4000.0,mesophile_prior
rxn02895_LSQBKT_c0_RSQBKT_,310.53,323.696,444,,-4000.0,mesophile_prior
rxn09211_LSQBKT_c0_RSQBKT_,309.866,322.874,204,,-4000.0,mesophile_prior
rxn02312_LSQBKT_c0_RSQBKT_,288.232,319.684,467,,-4000.0,mesophile_prior
rxn00438_LSQBKT_c0_RSQBKT_,317.207,340.568,315,,-4000.0,mesophile_prior
rxn10474_LSQBKT_c0_RSQBKT_,330.586,332.586,316,,-4000.0,mesophile_prior
rxn01643_LSQBKT_c0_RSQBKT_,321.384,335.642,348,,-4000.0,mesophile_prior
rxn09209_LSQBKT_c0_RSQBKT_,305.527,315.863,204,,-4000.0,mesophile_prior
rxn02431_LSQBKT_c0_RSQBKT_,312.759,315.375,302,,-4000.0,mesophile_prior
rxn01999_LSQBKT_c0_RSQBKT_,309.251,333.366,367,,-4000.0,mesophile_prior
rxn01362_LSQBKT_c0_RSQBKT_,298.249,328.995,185,,-4000.0,mesophile_prior
rxn06493_LSQBKT_c0_RSQBKT_,324.85,331.494,384,,-4000.0,mesophile_prior
rxn02402_LSQBKT_c0_RSQBKT_,317.673,335.632,279,,-4000.0,mesophile_prior
rxn10224_LSQBKT_c0_RSQBKT_,329.78,331.78,178,,-4000.0,mesophile_prior
rxn10231_LSQBKT_c0_RSQBKT_,324.745,328.263,204,,-4000.0,mesophile_prior
rxn02811_LSQBKT_c0_RSQBKT_,306.988,331.139,424,,-4000.0,mesophile_prior
rxn05939_LSQBKT_c0_RSQBKT_,306.392,324.4,363,,-4000.0,mesophile_prior
rxn01019_LSQBKT_c0_RSQBKT_,306.373,311.328,304,,-4000.0,mesophile_prior
rxn00412_LSQBKT_c0_RSQBKT_,313.505,319.157,533,,-4000.0,mesophile_prior
rxn08310_LSQBKT_c0_RSQBKT_,311.377,339.755,178,,-4000.0,mesophile_prior
rxn03135_LSQBKT_c0_RSQBKT_,307.24,324.636,203,,-4000.0,mesophile_prior
rxn00469_LSQBKT_c0_RSQBKT_,326.089,332.896,415,,-4000.0,mesophile_prior
rxn12512_LSQBKT_c0_RSQBKT_,322.215,326.053,176,,-4000.0,mesophile_prior
rxn00791_LSQBKT_c0_RSQBKT_,319.931,323.542,321,,-4000.0,mesophile_prior
rxn08040_LSQBKT_c0_RSQBKT_,305.69,333.275,299,,-4000.0,mesophile_prior
rxn01636_LSQBKT_c0_RSQBKT_,306.466,334.572,408,,-4000.0,mesophile_prior
rxn00914_LSQBKT_c0_RSQBKT_,336.367,338.367,302,,-4000.0,mesophile_prior
rxn03843_LSQBKT_c0_RSQBKT_,304.928,337.252,264,,-4000.0,mesophile_prior
rxn01329_LSQBKT_c0_RSQBKT_,310.999,337.563,447,,-4000.0,mesophile_prior
rxn04047_LSQBKT_c0_RSQBKT_,302.349,331.265,250,,-4000.0,mesophile_prior
rxn05177_LSQBKT_c0_RSQBKT_,310.944,329.815,312,,-4000.0,mesophile_prior
rxn01353_LSQBKT_c0_RSQBKT_,315.761,319.49,133,,-4000.0,mesophile_prior
rxn00077_LSQBKT_c0_RSQBKT_,301.709,339.37,300,,-4000.0,mesophile_prior_nolen
rxn09450_LSQBKT_c0_RSQBKT_,315.382,329.557,549,,-4000.0,mesophile_prior
rxn01213_LSQBKT_c0_RSQBKT_,312.009,331.456,317,,-4000.0,mesophile_prior
rxn01917_LSQBKT_c0_RSQBKT_,300.891,321.167,294,,-4000.0,mesophile_prior
rxn01100_LSQBKT_c0_RSQBKT_,325.495,329.898,414,,-4000.0,mesophile_prior
rxn02339_LSQBKT_c0_RSQBKT_,320.953,324.153,375,,-4000.0,mesophile_prior
rxn02175_LSQBKT_c0_RSQBKT_,326.217,331.371,148,,-4000.0,mesophile_prior
rxn00288_LSQBKT_c0_RSQBKT_,317.262,332.915,539,,-4000.0,mesophile_prior
rxn01790_LSQBKT_c0_RSQBKT_,304.48,314.589,306,,-4000.0,mesophile_prior
rxn03075_LSQBKT_c0_RSQBKT_,301.702,341.126,266,,-4000.0,mesophile_prior
rxn00747_LSQBKT_c0_RSQBKT_,325.457,327.457,173,,-4000.0,mesophile_prior
rxn00707_LSQBKT_c0_RSQBKT_,309.433,336.618,178,,-4000.0,mesophile_prior
rxn03108_LSQBKT_c0_RSQBKT_,310.766,318.889,400,,-4000.0,mesophile_prior
rxn03512_LSQBKT_c0_RSQBKT_,325.105,332.372,210,,-4000.0,mesophile_prior
rxn00237_LSQBKT_c0_RSQBKT_,287.287,326.373,300,,-4000.0,mesophile_prior_nolen
rxn00420_LSQBKT_c0_RSQBKT_,313.887,332.403,213,,-4000.0,mesophile_prior
rxn00001_LSQBKT_c0_RSQBKT_,313.972,323.925,300,,-4000.0,mesophile_prior_nolen
rxn10313_LSQBKT_c0_RSQBKT_,311.292,330.988,299,,-4000.0,mesophile_prior
rxn01268_LSQBKT_c0_RSQBKT_,309.77,325.927,440,,-4000.0,mesophile_prior
rxn10220_LSQBKT_c0_RSQBKT_,324.971,326.971,178,,-4000.0,mesophile_prior
rxn00858_LSQBKT_c0_RSQBKT_,308.955,313.333,282,,-4000.0,mesophile_prior
rxn05195_LSQBKT_c0_RSQBKT_,317.86,335.037,300,,-4000.0,mesophile_prior_nolen
rxn03393_LSQBKT_c0_RSQBKT_,317.935,335.715,425,,-4000.0,mesophile_prior
rxn05388_LSQBKT_c0_RSQBKT_,316.857,331.35,349,,-4000.0,mesophile_prior
rxn05359_LSQBKT_c0_RSQBKT_,317.189,326.721,349,,-4000.0,mesophile_prior
rxn02288_LSQBKT_c0_RSQBKT_,324.333,326.333,363,,-4000.0,mesophile_prior
rxn08766_LSQBKT_c0_RSQBKT_,297.826,335.2,349,,-4000.0,mesophile_prior
rxn05396_LSQBKT_c0_RSQBKT_,330.957,332.957,349,,-4000.0,mesophile_prior
rxn01675_LSQBKT_c0_RSQBKT_,311.434,323.547,411,,-4000.0,mesophile_prior
rxn01644_LSQBKT_c0_RSQBKT_,308.644,329.1,289,,-4000.0,mesophile_prior
rxn01997_LSQBKT_c0_RSQBKT_,300.032,326.643,306,,-4000.0,mesophile_prior
rxn05379_LSQBKT_c0_RSQBKT_,297.79,324.437,349,,-4000.0,mesophile_prior
rxn05371_LSQBKT_c0_RSQBKT_,300.589,320.712,349,,-4000.0,mesophile_prior
rxn00300_LSQBKT_c0_RSQBKT_,295.251,338.005,247,,-4000.0,mesophile_prior
rxn03397_LSQBKT_c0_RSQBKT_,317.541,319.541,225,,-4000.0,mesophile_prior
rxn10481_LSQBKT_c0_RSQBKT_,306.482,323.661,300,,-4000.0,mesophile_prior_nolen
rxn02914_LSQBKT_c0_RSQBKT_,305.541,317.768,382,,-4000.0,mesophile_prior
rxn05054_LSQBKT_c0_RSQBKT_,319.994,325.745,306,,-4000.0,mesophile_prior
rxn02160_LSQBKT_c0_RSQBKT_,317.131,332.748,190,,-4000.0,mesophile_prior
rxn12008_LSQBKT_c0_RSQBKT_,326.204,328.204,317,,-4000.0,mesophile_prior
rxn02269_LSQBKT_c0_RSQBKT_,329.836,338.38,442,,-4000.0,mesophile_prior
rxn03891_LSQBKT_c0_RSQBKT_,318.181,346.841,317,,-4000.0,mesophile_prior
rxn00102_LSQBKT_c0_RSQBKT_,314.5,334.985,300,,-4000.0,mesophile_prior_nolen
rxn05513_LSQBKT_c0_RSQBKT_,305.066,337.36,415,,-4000.0,mesophile_prior
rxn03030_LSQBKT_c0_RSQBKT_,314.128,325.325,196,,-4000.0,mesophile_prior
rxn00119_LSQBKT_c0_RSQBKT_,333.619,335.619,225,,-4000.0,mesophile_prior
rxn03919_LSQBKT_c0_RSQBKT_,312.539,327.253,232,,-4000.0,mesophile_prior
rxn05384_LSQBKT_c0_RSQBKT_,304.893,332.782,349,,-4000.0,mesophile_prior
rxn11650_LSQBKT_c0_RSQBKT_,319.834,331.44,173,,-4000.0,mesophile_prior
rxn00172_LSQBKT_c0_RSQBKT_,288.844,336.401,702,,-4000.0,mesophile_prior
rxn00917_LSQBKT_c0_RSQBKT_,308.948,319.518,310,,-4000.0,mesophile_prior
rxn00274_LSQBKT_c0_RSQBKT_,318.483,333.022,370,,-4000.0,mesophile_prior
rxn05400_LSQBKT_c0_RSQBKT_,302.019,347.516,349,,-4000.0,mesophile_prior
rxn03540_LSQBKT_c0_RSQBKT_,300.354,315.597,492,,-4000.0,mesophile_prior
rxn05404_LSQBKT_c0_RSQBKT_,300.908,339.534,349,,-4000.0,mesophile_prior
rxn05392_LSQBKT_c0_RSQBKT_,310.691,325.926,349,,-4000.0,mesophile_prior
rxn05367_LSQBKT_c0_RSQBKT_,311.828,324.222,349,,-4000.0,mesophile_prior
rxn03408_LSQBKT_c0_RSQBKT_,305.547,323.883,361,,-4000.0,mesophile_prior
rxn06729_LSQBKT_c0_RSQBKT_,319.53,336.495,196,,-4000.0,mesophile_prior
rxn00086_LSQBKT_c0_RSQBKT_,301.899,330.566,384,,-4000.0,mesophile_prior
rxn03086_LSQBKT_c0_RSQBKT_,320.332,322.332,375,,-4000.0,mesophile_prior
rxn01332_LSQBKT_c0_RSQBKT_,307.424,320.871,268,,-4000.0,mesophile_prior
rxn03904_LSQBKT_c0_RSQBKT_,299.54,329.523,299,,-4000.0,mesophile_prior
rxn08618_LSQBKT_c0_RSQBKT_,305.089,333.54,391,,-4000.0,mesophile_prior
rxn00611_LSQBKT_c0_RSQBKT_,312.156,331.882,334,,-4000.0,mesophile_prior
rxn01117_LSQBKT_c0_RSQBKT_,309.527,323.93,413,,-4000.0,mesophile_prior
rxn05735_LSQBKT_c0_RSQBKT_,311.543,328.712,465,,-4000.0,mesophile_prior
rxn02929_LSQBKT_c0_RSQBKT_,305.391,331.988,270,,-4000.0,mesophile_prior
rxn05375_LSQBKT_c0_RSQBKT_,319.916,329.95,349,,-4000.0,mesophile_prior
rxn09128_LSQBKT_c0_RSQBKT_,329.585,331.585,344,,-4000.0,mesophile_prior
rxn05363_LSQBKT_c0_RSQBKT_,317.656,325.648,349,,-4000.0,mesophile_prior
rxn03538_LSQBKT_c0_RSQBKT_,314.796,322.451,257,,-4000.0,mesophile_prior
rxn00351_LSQBKT_c0_RSQBKT_,323.601,330.086,268,,-4000.0,mesophile_prior
rxn01791_LSQBKT_c0_RSQBKT_,324.372,326.372,408,,-4000.0,mesophile_prior
rxn01501_LSQBKT_c0_RSQBKT_,307.515,321.975,408,,-4000.0,mesophile_prior
rxn00250_LSQBKT_c0_RSQBKT_,307.131,323.493,569,,-4000.0,mesophile_prior
rxn00646_LSQBKT_c0_RSQBKT_,311.245,328.619,367,,-4000.0,mesophile_prior
rxn05466_LSQBKT_c0_RSQBKT_,312.04,324.534,300,,-4000.0,mesophile_prior_nolen
rxn05287_LSQBKT_c0_RSQBKT_,314.324,335.396,317,,-4000.0,mesophile_prior
rxn05108_LSQBKT_c0_RSQBKT_,303.427,328.757,416,,-4000.0,mesophile_prior
rxn03892_LSQBKT_c0_RSQBKT_,311.709,332.305,317,,-4000.0,mesophile_prior
rxn05104_LSQBKT_c0_RSQBKT_,311.811,328.631,180,,-4000.0,mesophile_prior
rxn00157_LSQBKT_c0_RSQBKT_,302.539,328.915,300,,-4000.0,mesophile_prior_nolen
rxn00178_LSQBKT_c0_RSQBKT_,303.231,332.664,392,,-4000.0,mesophile_prior
rxn00134_LSQBKT_c0_RSQBKT_,311.418,329.053,302,,-4000.0,mesophile_prior
HdrABC,303.538,334.851,301,,-4000.0,mesophile_prior
Eha_FSLASH_Ehb,319.373,335.289,481,,-4000.0,mesophile_prior
rxn04042_LSQBKT_c0_RSQBKT_,334.724,336.724,463,,-4000.0,mesophile_prior
rxn04043_LSQBKT_c0_RSQBKT_,324.484,327.81,463,,-4000.0,mesophile_prior
rxn04026_LSQBKT_c0_RSQBKT_,316.391,331.523,185,,-4000.0,mesophile_prior
rxn04934_LSQBKT_c0_RSQBKT_,315.096,333.746,347,,-4000.0,mesophile_prior
rxn04036_LSQBKT_c0_RSQBKT_,309.411,329.061,248,,-4000.0,mesophile_prior
rxn07741_LSQBKT_c0_RSQBKT_,317.803,342.016,416,,-4000.0,mesophile_prior
rxn05109_LSQBKT_c0_RSQBKT_,304.026,315.041,492,,-4000.0,mesophile_prior
rxn02749_LSQBKT_c0_RSQBKT_,307.609,329.433,424,,-4000.0,mesophile_prior
rxn02751_LSQBKT_c0_RSQBKT_,314.2,329.45,418,,-4000.0,mesophile_prior
rxn00735_LSQBKT_c0_RSQBKT_,324.278,336.158,330,,-4000.0,mesophile_prior
rxn08043_LSQBKT_c0_RSQBKT_,311.957,325.186,169,,-4000.0,mesophile_prior
rxn08764_LSQBKT_c0_RSQBKT_,308.99,326.046,330,,-4000.0,mesophile_prior
rxn00405_LSQBKT_c0_RSQBKT_,310.194,316.814,164,,-4000.0,mesophile_prior
rxn10561_LSQBKT_c0_RSQBKT_,307.84,325.525,578,,-4000.0,mesophile_prior
rxn06696_LSQBKT_c0_RSQBKT_,310.561,326.82,354,,-4000.0,mesophile_prior
ATPS,319.17,324.713,686,,-4000.0,mesophile_prior
Fdh,308.064,332.863,676,,-4000.0,mesophile_prior
Hdr_formate,310.097,330.393,140,,-4000.0,mesophile_prior
rxn00249_LSQBKT_c0_RSQBKT_,319.143,331.953,314,,-4000.0,mesophile_prior
Tfr,314.952,327.259,539,,-4000.0,mesophile_prior
rxn05215_LSQBKT_c0_RSQBKT_,319.269,330.082,453,,-4000.0,mesophile_prior
rxn13660_LSQBKT_c0_RSQBKT_,307.401,327.605,453,,-4000.0,mesophile_prior
Dsr_DASH_LP,300.269,321.452,300,,-4000.0,mesophile_prior_nolen
rxn10434_LSQBKT_c0_RSQBKT_,293.621,323.589,386,,-4000.0,mesophile_prior
rxn10472_LSQBKT_c0_RSQBKT_,325.805,327.805,418,,-4000.0,mesophile_prior
rxn10612_LSQBKT_c0_RSQBKT_,320.325,328.724,339,,-4000.0,mesophile_prior
rxn10433_LSQBKT_c0_RSQBKT_,305.445,338.908,386,,-4000.0,mesophile_prior
rxn10595_LSQBKT_c0_RSQBKT_,318.272,320.272,418,,-4000.0,mesophile_prior
rxn10468_LSQBKT_c0_RSQBKT_,322.864,324.864,418,,-4000.0,mesophile_prior
rxn10610_LSQBKT_c0_RSQBKT_,310.671,333.821,339,,-4000.0,mesophile_prior
rxn10435_LSQBKT_c0_RSQBKT_,309.451,337.243,386,,-4000.0,mesophile_prior
rxn10596_LSQBKT_c0_RSQBKT_,320.063,322.063,418,,-4000.0,mesophile_prior
rxn10469_LSQBKT_c0_RSQBKT_,307.726,330.891,418,,-4000.0,mesophile_prior
rxn10611_LSQBKT_c0_RSQBKT_,306.7,327.108,339,,-4000.0,mesophile_prior
MptA,320.448,331.154,315,,-4000.0,mesophile_prior
rxn10490_LSQBKT_c0_RSQBKT_,303.244,330.075,228,,-4000.0,mesophile_prior
rxn02504_LSQBKT_c0_RSQBKT_,306.327,319.527,124,,-4000.0,mesophile_prior
rxn02503_LSQBKT_c0_RSQBKT_,301.149,330.928,238,,-4000.0,mesophile_prior
rxn10446_LSQBKT_c0_RSQBKT_,312.169,328.791,325,,-4000.0,mesophile_prior
ADTHs,300.988,327.354,272,,-4000.0,mesophile_prior
ADTHOR,302.078,321.719,361,,-4000.0,mesophile_prior
rxn00529_LSQBKT_c0_RSQBKT_,310.799,318.25,384,,-4000.0,mesophile_prior
MfnD,319.143,347.625,302,,-4000.0,mesophile_prior
MfnB,317.038,320.834,236,,-4000.0,mesophile_prior
MfnC,309.738,316.944,375,,-4000.0,mesophile_prior
F1Pp,308.674,332.601,212,,-4000.0,mesophile_prior
F1PPc,318.344,320.919,326,,-4000.0,mesophile_prior
rxn00097_LSQBKT_c0_RSQBKT_,315.441,337.527,300,,-4000.0,mesophile_prior_nolen
rxn10499_LSQBKT_c0_RSQBKT_,330.001,332.001,359,,-4000.0,mesophile_prior
rxn01053_LSQBKT_c0_RSQBKT_,303.808,329.163,465,,-4000.0,mesophile_prior
rxn10567_LSQBKT_c0_RSQBKT_,283.169,324.719,222,,-4000.0,mesophile_prior
rxn10566_LSQBKT_c0_RSQBKT_,309.74,325.264,309,,-4000.0,mesophile_prior
rxn10525_LSQBKT_c0_RSQBKT_,296.611,326.886,248,,-4000.0,mesophile_prior
rxn10526_LSQBKT_c0_RSQBKT_,304.684,334.499,248,,-4000.0,mesophile_prior
rxn10527_LSQBKT_c0_RSQBKT_,303.265,326.607,285,,-4000.0,mesophile_prior
rxn01361_LSQBKT_c0_RSQBKT_,310.121,333.058,304,,-4000.0,mesophile_prior
CODH,286.991,326.165,778,,-4000.0,mesophile_prior
ACS,320.046,326.005,778,,-4000.0,mesophile_prior
FNO,297.181,331.229,223,,-4000.0,mesophile_prior
Mot,315.817,326.697,283,,-4000.0,mesophile_prior
HcyS,300.852,323.128,513,,-4000.0,mesophile_prior
MetS,309.312,322.105,312,,-4000.0,mesophile_prior
H4MPTdUMPm,293.248,322.911,291,,-4000.0,mesophile_prior
rxn02377_LSQBKT_c0_RSQBKT_,311.833,324.901,427,,-4000.0,mesophile_prior
rxn00298_LSQBKT_c0_RSQBKT_,311.694,329.385,435,,-4000.0,mesophile_prior
UGAor,321.416,345.477,311,,-4000.0,mesophile_prior
UGNAa,319.768,321.768,367,,-4000.0,mesophile_prior
UGNAna,285.881,328.033,196,,-4000.0,mesophile_prior
UGNAe,313.164,319.931,357,,-4000.0,mesophile_prior
UMNAat,315.17,322.929,370,,-4000.0,mesophile_prior
2NACmt,316.477,326.279,224,,-4000.0,mesophile_prior
TSot,316.425,318.425,597,,-4000.0,mesophile_prior
GLCgt,308.065,327.622,269,,-4000.0,mesophile_prior
MANgt,298.201,343.037,364,,-4000.0,mesophile_prior
2NACgt,307.042,339.3,410,,-4000.0,mesophile_prior
TSost,305.807,327.005,852,,-4000.0,mesophile_prior
rxn10586_LSQBKT_c0_RSQBKT_,324.289,331.056,578,,-4000.0,mesophile_prior
rxn01946_LSQBKT_c0_RSQBKT_,314.371,330.769,578,,-4000.0,mesophile_prior
rxn01842_LSQBKT_c0_RSQBKT_,298.788,325.793,578,,-4000.0,mesophile_prior
rxn10563_LSQBKT_c0_RSQBKT_,302.886,330.248,578,,-4000.0,mesophile_prior
rxn10562_LSQBKT_c0_RSQBKT_,307.01,328.416,578,,-4000.0,mesophile_prior
rxn00483_LSQBKT_c0_RSQBKT_,311.677,328.474,578,,-4000.0,mesophile_prior
rxn05166_LSQBKT_c0_RSQBKT_,312.103,323.798,255,,-4000.0,mesophile_prior
rxn10447_LSQBKT_c0_RSQBKT_,301.91,323.708,834,,-4000.0,mesophile_prior
F6PG3Pl,323.165,331.59,308,,-4000.0,mesophile_prior
2OPs,318.32,339.224,173,,-4000.0,mesophile_prior
DKFPs1,300.656,332.621,308,,-4000.0,mesophile_prior
DKFPs2,301.699,326.212,308,,-4000.0,mesophile_prior
GLYPs,317.292,341.003,501,,-4000.0,mesophile_prior
rxn09249_LSQBKT_c0_RSQBKT_,304.628,328.03,514,,-4000.0,mesophile_prior
rxn11751_LSQBKT_c0_RSQBKT_,324.012,326.012,255,,-4000.0,mesophile_prior
rxn11752_LSQBKT_c0_RSQBKT_,316.071,326.41,436,,-4000.0,mesophile_prior
rxn11571_LSQBKT_c0_RSQBKT_,303.633,329.863,300,,-4000.0,mesophile_prior
rxn01217_LSQBKT_c0_RSQBKT_,318.399,321.827,206,,-4000.0,mesophile_prior
rxn00915_LSQBKT_c0_RSQBKT_,316.25,330.066,185,,-4000.0,mesophile_prior
rxn00836_LSQBKT_c0_RSQBKT_,300.032,340.54,185,,-4000.0,mesophile_prior
IPk,323.349,325.349,257,,-4000.0,mesophile_prior
rxn11998_LSQBKT_c0_RSQBKT_,306.584,334.6,256,,-4000.0,mesophile_prior
rxn03114_LSQBKT_c0_RSQBKT_,307.496,314.787,278,,-4000.0,mesophile_prior
rxn14345_LSQBKT_c0_RSQBKT_,322.939,328.817,178,,-4000.0,mesophile_prior
ARCSs,331.52,333.52,204,,-4000.0,mesophile_prior
CDPDGGR,314.36,350.567,390,,-4000.0,mesophile_prior
ASDGGR,310.731,321.526,390,,-4000.0,mesophile_prior
