rxn_id,Topt,Tm,Length,T90,dCpt,source,best_gene
R08091__cyto,309.791965,327.913174,580,,-4000.0,seq2topt_seq2tm,XP_025337043.1
R00191__cyto,307.600625,325.566825,764,,-4000.0,seq2topt_seq2tm,XP_025336890.1
R03018__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R07113__cyto,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R11945__cyto,304.926638,330.071625,718,,-4000.0,seq2topt_seq2tm,XP_025338616.1
R00569__cyto,302.114358,326.065072,823,,-4000.0,seq2topt_seq2tm,XP_025334967.1
R03238__cyto,308.726445,328.956524,943,,-4000.0,seq2topt_seq2tm,XP_025336737.1
R07003__cyto,305.0091,326.355252,315,,-4000.0,seq2topt_seq2tm,XP_025336358.1
R07384__cyto,305.401654,325.927404,290,,-4000.0,seq2topt_seq2tm,XP_025336014.1
R03348__cyto,311.686874,329.12114,299,,-4000.0,seq2topt_seq2tm,XP_025338123.1
R07274__cyto,327.983211,328.567824,430,,-4000.0,seq2topt_seq2tm,XP_025334605.1
R05639__cyto,307.787368,324.555275,381,,-4000.0,seq2topt_seq2tm,XP_025335363.1
R07494__cyto,308.923315,327.570847,350,,-4000.0,seq2topt_seq2tm,XP_025334975.1
R03458__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R10828__mito,307.704852,326.671764,376,,-4000.0,median,
R07896__pero,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R02030__mito,307.704852,326.671764,286,,-4000.0,median,
R01857__cyto,322.888305,331.318828,151,,-4000.0,seq2topt_seq2tm,XP_025334874.1
R12173__cyto,304.356808,325.661919,467,,-4000.0,seq2topt_seq2tm,XP_025338653.1
R00710__cyto,302.92998,326.783326,519,,-4000.0,seq2topt_seq2tm,XP_025338982.1
R04420__cyto,310.051424,327.575609,401,,-4000.0,seq2topt_seq2tm,XP_025338672.1
R02568__cyto,312.828841,329.409751,357,,-4000.0,seq2topt_seq2tm,XP_025337072.1
R03304__cyto,310.478364,332.140884,260,,-4000.0,seq2topt_seq2tm,XP_025338566.1
R00026__cyto,333.371436,326.984325,814,,-4000.0,seq2topt_seq2tm,XP_025338174.1
R02250__cyto,307.704852,326.671764,689,,-4000.0,median,
R00590__pero,301.325139,326.510182,335,,-4000.0,seq2topt_seq2tm,XP_025335638.1
R10633__cyto,307.704852,326.671764,286,,-4000.0,median,
R01324__mito,305.561692,325.029561,794,,-4000.0,seq2topt_seq2tm,XP_025338209.1
R03422__cyto,307.704852,326.671764,489,,-4000.0,median,
R00275__cyto,308.625719,328.084281,230,,-4000.0,seq2topt_seq2tm,XP_025335234.1
R07394__cyto,323.74521,326.494601,458,,-4000.0,seq2topt_seq2tm,XP_025337921.1
R00964__cyto,303.643398,326.206973,531,,-4000.0,seq2topt_seq2tm,XP_025338221.1
R11218__cyto,307.704852,326.671764,440,,-4000.0,median,
R00939__mito,314.018633,329.649678,202,,-4000.0,seq2topt_seq2tm,XP_025334912.1
R09087__cyto,306.084494,325.618121,687,,-4000.0,seq2topt_seq2tm,XP_025338980.1
R12119__cyto,300.010771,328.646031,524,,-4000.0,seq2topt_seq2tm,XP_025336625.1
R02850__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R00621__mito,304.200804,324.7991,1015,,-4000.0,seq2topt_seq2tm,XP_025337447.1
R03084__cyto,302.535509,325.971141,1954,,-4000.0,seq2topt_seq2tm,XP_025336072.1
R00867__cyto,305.38727,326.507393,485,,-4000.0,seq2topt_seq2tm,XP_025337633.1
R07491__cyto,301.113381,326.015678,360,,-4000.0,seq2topt_seq2tm,XP_025334820.1
R01083__cyto,305.259632,325.980619,482,,-4000.0,seq2topt_seq2tm,XP_025334858.1
R02978__cyto,297.635269,325.313249,315,,-4000.0,seq2topt_seq2tm,XP_025335269.1
R02035__cyto,303.10231,325.895318,258,,-4000.0,seq2topt_seq2tm,XP_025336974.1
R12427__mito,307.704852,326.671764,801,,-4000.0,median,
R00342__mito,313.233539,326.349339,331,,-4000.0,seq2topt_seq2tm,XP_025337734.1
R00428__cyto,307.704852,326.671764,283,,-4000.0,median,
R12152__cyto,306.833553,334.303567,575,,-4000.0,seq2topt_seq2tm,XP_025337865.1
R02694__cyto,307.704852,326.671764,801,,-4000.0,median,
R04725__cyto,307.704852,326.671764,1036,,-4000.0,median,
R03363__cyto,307.704852,326.671764,505,,-4000.0,median,
R00651__cyto,327.983211,328.567824,430,,-4000.0,seq2topt_seq2tm,XP_025334605.1
R07509__cyto,304.384095,327.992389,338,,-4000.0,seq2topt_seq2tm,XP_025336844.1
R04945__cyto,314.885355,324.634621,590,,-4000.0,seq2topt_seq2tm,XP_025339025.1
R02665__cyto,337.81876,340.578362,162,,-4000.0,seq2topt_seq2tm,XP_025336935.1
R00402__cyto,328.875317,327.788523,370,,-4000.0,seq2topt_seq2tm,XP_025335185.1
R00782__cyto,313.984837,331.212255,404,,-4000.0,seq2topt_seq2tm,XP_025338161.1
R07981__cyto,305.435306,326.816878,300,,-4000.0,seq2topt_seq2tm,XP_025337320.1
R09877__cyto,307.284657,325.544152,656,,-4000.0,seq2topt_seq2tm,XP_025336044.1
R00870__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R00127__mito,307.704852,326.671764,282,,-4000.0,median,
R03650__cyto,307.064756,325.749227,767,,-4000.0,seq2topt_seq2tm,XP_025334535.1
R00342__cyto,313.233539,326.349339,331,,-4000.0,seq2topt_seq2tm,XP_025337734.1
R07762__cyto,307.704852,326.671764,361,,-4000.0,median,
R06590__cyto,312.23888,326.493624,665,,-4000.0,seq2topt_seq2tm,XP_025334697.1
R01899__mito,309.209225,333.678839,417,,-4000.0,seq2topt_seq2tm,XP_025338902.1
R04953__cyto,307.704852,326.671764,1390,,-4000.0,median,
R03921__cyto,312.72907,325.969562,482,,-4000.0,seq2topt_seq2tm,XP_025337984.1
R02408__cyto,313.984837,331.212255,404,,-4000.0,seq2topt_seq2tm,XP_025338161.1
R09420__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R00778__cyto,301.316215,329.680565,125,,-4000.0,seq2topt_seq2tm,XP_025337853.1
R04543__cyto,307.704852,326.671764,1390,,-4000.0,median,
R12152__mito,306.833553,334.303567,575,,-4000.0,seq2topt_seq2tm,XP_025337865.1
R03968__cyto,309.320826,325.181207,776,,-4000.0,seq2topt_seq2tm,XP_025335797.1
R00181__cyto,307.704852,326.671764,748,,-4000.0,median,
R02297__cyto,319.616732,330.753526,307,,-4000.0,seq2topt_seq2tm,XP_025336292.1
R03469__cyto,307.704852,326.671764,582,,-4000.0,median,
R00702__cyto,302.699303,325.90349,445,,-4000.0,seq2topt_seq2tm,XP_025335972.1
R01954__cyto,313.733035,332.252726,409,,-4000.0,seq2topt_seq2tm,XP_025337665.1
R00529__cyto,312.337267,326.681241,517,,-4000.0,seq2topt_seq2tm,XP_025337441.1
R11218__mito,307.704852,326.671764,440,,-4000.0,median,
R00710__mito,302.92998,326.783326,519,,-4000.0,seq2topt_seq2tm,XP_025338982.1
R04762__cyto,310.478364,332.140884,260,,-4000.0,seq2topt_seq2tm,XP_025338566.1
R03528__cyto,307.704852,326.671764,404,,-4000.0,median,
R01074__cyto,303.062183,325.222185,683,,-4000.0,seq2topt_seq2tm,XP_025334512.1
R03596__cyto,296.905249,334.761164,332,,-4000.0,seq2topt_seq2tm,XP_025336285.1
R07951__pero,305.561692,325.029561,794,,-4000.0,seq2topt_seq2tm,XP_025338209.1
R12085__cyto,309.791965,327.913174,580,,-4000.0,seq2topt_seq2tm,XP_025337043.1
R00494__cyto,311.014594,324.362662,585,,-4000.0,seq2topt_seq2tm,XP_025339510.1
R06366__cyto,302.92998,326.783326,519,,-4000.0,seq2topt_seq2tm,XP_025338982.1
R06527__cyto,296.855522,326.207623,301,,-4000.0,seq2topt_seq2tm,XP_025339299.1
R00114__cyto,307.704852,326.671764,2094,,-4000.0,median,XP_025335158.1
R03654__cyto,302.952289,324.482527,609,,-4000.0,seq2topt_seq2tm,XP_025334785.1
R09644__cyto,307.704852,326.671764,505,,-4000.0,median,
R03772__cyto,310.798745,334.561232,306,,-4000.0,seq2topt_seq2tm,XP_025339538.1
R04483__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R00927__cyto,305.102573,330.98869,418,,-4000.0,seq2topt_seq2tm,XP_025336658.1
R04952__pero,307.704852,326.671764,1148,,-4000.0,median,
R00719__cyto,302.114358,326.065072,823,,-4000.0,seq2topt_seq2tm,XP_025334967.1
R03050__mito,325.791896,335.20802,603,,-4000.0,seq2topt_seq2tm,XP_025338499.1
R04949__cyto,307.704852,326.671764,824,,-4000.0,median,
R03659__cyto,306.257493,327.502379,528,,-4000.0,seq2topt_seq2tm,XP_025339444.1
R04911__cyto,332.589704,328.586981,245,,-4000.0,seq2topt_seq2tm,XP_025338876.1
R04960__pero,307.704852,326.671764,1148,,-4000.0,median,
R11319__cyto,305.872077,325.650749,249,,-4000.0,seq2topt_seq2tm,XP_025337299.1
R04360__mito,307.704852,326.671764,294,,-4000.0,median,
R00122__cyto,307.704852,326.671764,767,,-4000.0,median,
R07948__cyto,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R01354__cyto,301.538815,326.641747,668,,-4000.0,seq2topt_seq2tm,XP_025339149.1
R00330__cyto,307.704852,326.671764,151,,-4000.0,median,
R01082__cyto,312.223176,325.656763,487,,-4000.0,seq2topt_seq2tm,XP_025336393.1
R00994__cyto,308.087725,326.607552,369,,-4000.0,seq2topt_seq2tm,XP_025335475.1
R00335__cyto,307.704852,326.671764,767,,-4000.0,median,
R04360__cyto,307.704852,326.671764,294,,-4000.0,median,
R05069__mito,309.048045,329.350778,398,,-4000.0,seq2topt_seq2tm,XP_025334545.1
R09365__cyto,315.25502,328.451195,767,,-4000.0,seq2topt_seq2tm,XP_025336857.1
R01320__cyto,307.704852,326.671764,205,,-4000.0,median,
R03096__cyto,315.963227,326.85937,566,,-4000.0,seq2topt_seq2tm,XP_025335694.1
R04957__cyto,307.704852,326.671764,1148,,-4000.0,median,
R04586__cyto,307.704852,326.671764,595,,-4000.0,median,
R01899__cyto,309.209225,333.678839,417,,-4000.0,seq2topt_seq2tm,XP_025338902.1
R12026__cyto,307.570649,326.384053,453,,-4000.0,seq2topt_seq2tm,XP_025335766.1
R07238__cyto,302.595055,326.800421,371,,-4000.0,seq2topt_seq2tm,XP_025336496.1
R07364__cyto,315.397295,329.803959,180,,-4000.0,seq2topt_seq2tm,XP_025337125.1
R03646__cyto,310.567742,330.219623,604,,-4000.0,seq2topt_seq2tm,XP_025335100.1
R00115__cyto,304.14069,333.268753,486,,-4000.0,seq2topt_seq2tm,XP_025337811.1
R09099__cyto,316.33501,331.595024,469,,-4000.0,seq2topt_seq2tm,XP_025337057.1
R11319__mito,305.872077,325.650749,249,,-4000.0,seq2topt_seq2tm,XP_025337299.1
R03992__cyto,311.443605,325.103548,440,,-4000.0,seq2topt_seq2tm,XP_025339091.1
R00926__cyto,301.538815,326.641747,668,,-4000.0,seq2topt_seq2tm,XP_025339149.1
T_ATP_synthase__mito,307.704852,326.671764,389,,-4000.0,median,
R09366__cyto,311.354345,328.989944,398,,-4000.0,seq2topt_seq2tm,XP_025335518.1
R02124__cyto,316.574363,326.335368,348,,-4000.0,seq2topt_seq2tm,XP_025334696.1
R00271__cyto,304.843089,326.840732,426,,-4000.0,seq2topt_seq2tm,XP_025335660.1
R01579__cyto,349.775876,325.473568,219,,-4000.0,seq2topt_seq2tm,XP_025336146.1
R08121__cyto,317.961702,330.319783,269,,-4000.0,seq2topt_seq2tm,XP_025337424.1
R00156__cyto,307.704852,326.671764,151,,-4000.0,median,
R03552__cyto,302.97936,324.794284,501,,-4000.0,seq2topt_seq2tm,XP_025337806.1
R00217__mito,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R02410__cyto,312.72907,325.969562,482,,-4000.0,seq2topt_seq2tm,XP_025337984.1
R00707__cyto,299.318536,325.297764,587,,-4000.0,seq2topt_seq2tm,XP_025339420.1
R01959__cyto,332.589704,328.586981,245,,-4000.0,seq2topt_seq2tm,XP_025338876.1
R11527__cyto,307.704852,326.671764,497,,-4000.0,median,
R00409__pero,311.592081,328.925326,551,,-4000.0,seq2topt_seq2tm,XP_025339159.1
R07892__pero,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R01201__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R10828__cyto,307.704852,326.671764,376,,-4000.0,median,
R01858__cyto,301.545767,328.518721,504,,-4000.0,seq2topt_seq2tm,XP_025334713.1
R04958__cyto,307.704852,326.671764,376,,-4000.0,median,
R05071__cyto,309.048045,329.350778,398,,-4000.0,seq2topt_seq2tm,XP_025334545.1
R00876__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R09375__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R01920__cyto,321.039043,327.966306,312,,-4000.0,seq2topt_seq2tm,XP_025334460.1
R00494__mito,311.014594,324.362662,585,,-4000.0,seq2topt_seq2tm,XP_025339510.1
R00217__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R05064__cyto,307.209169,328.316793,467,,-4000.0,seq2topt_seq2tm,XP_025337750.1
R00715__cyto,303.516744,325.884137,367,,-4000.0,seq2topt_seq2tm,XP_025339008.1
R07140__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R01138__cyto,301.545767,328.518721,504,,-4000.0,seq2topt_seq2tm,XP_025334713.1
R01641__cyto,312.23888,326.493624,665,,-4000.0,seq2topt_seq2tm,XP_025334697.1
R05068__mito,309.048045,329.350778,398,,-4000.0,seq2topt_seq2tm,XP_025334545.1
R00472__pero,300.67737,326.355699,551,,-4000.0,seq2topt_seq2tm,XP_025338759.1
R00875__cyto,326.608729,335.2734,369,,-4000.0,seq2topt_seq2tm,XP_025339065.1
R03875__cyto,307.704852,326.671764,776,,-4000.0,median,
R00274__cyto,307.006877,331.733224,161,,-4000.0,seq2topt_seq2tm,XP_025334547.1
R00714__cyto,300.391863,324.069849,1268,,-4000.0,seq2topt_seq2tm,XP_025338598.1
R03655__cyto,307.723077,325.543985,524,,-4000.0,seq2topt_seq2tm,XP_025337758.1
R00158__cyto,307.704852,326.671764,549,,-4000.0,median,
R03435__cyto,307.704852,326.671764,562,,-4000.0,median,
R07136__cyto,313.233539,326.349339,331,,-4000.0,seq2topt_seq2tm,XP_025337734.1
R01139__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R04480__cyto,307.704852,326.671764,1752,,-4000.0,median,
R02940__cyto,302.92998,326.783326,519,,-4000.0,seq2topt_seq2tm,XP_025338982.1
R01175__cyto,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R02199__mito,307.785172,325.183401,396,,-4000.0,seq2topt_seq2tm,XP_025337526.1
R03098__cyto,307.704852,326.671764,2283,,-4000.0,median,XP_025339067.1
R02530__cyto,303.595157,331.482038,319,,-4000.0,seq2topt_seq2tm,XP_025338436.1
R04954__cyto,307.704852,326.671764,1308,,-4000.0,median,
R01799__cyto,304.497134,325.434396,424,,-4000.0,seq2topt_seq2tm,XP_025338957.1
R00342__pero,313.233539,326.349339,331,,-4000.0,seq2topt_seq2tm,XP_025337734.1
R04988__mito,302.595055,326.800421,371,,-4000.0,seq2topt_seq2tm,XP_025336496.1
R06154__cyto,307.346284,327.708897,648,,-4000.0,seq2topt_seq2tm,XP_025338172.1
R03991__cyto,305.102573,330.98869,418,,-4000.0,seq2topt_seq2tm,XP_025336658.1
R04544__cyto,307.704852,326.671764,1308,,-4000.0,median,
R03332__cyto,307.704852,326.671764,298,,-4000.0,median,
R00185__cyto,316.65425,326.539239,335,,-4000.0,seq2topt_seq2tm,XP_025334744.1
R11098__cyto,305.009304,325.395945,1020,,-4000.0,seq2topt_seq2tm,XP_025339178.1
R01397__cyto,307.704852,326.671764,2208,,-4000.0,median,XP_025336102.1
R07763__cyto,307.704852,326.671764,906,,-4000.0,median,
R05196__cyto,309.791965,327.913174,580,,-4000.0,seq2topt_seq2tm,XP_025337043.1
R03774__cyto,320.523648,329.485765,421,,-4000.0,seq2topt_seq2tm,XP_025339542.1
R07393__cyto,323.74521,326.494601,458,,-4000.0,seq2topt_seq2tm,XP_025337921.1
R01108__cyto,312.563595,326.235095,551,,-4000.0,seq2topt_seq2tm,XP_025336296.1
R02382__cyto,307.346284,327.708897,648,,-4000.0,seq2topt_seq2tm,XP_025338172.1
R00965__cyto,309.295928,326.793578,616,,-4000.0,seq2topt_seq2tm,XP_025336739.1
R11219__cyto,307.704852,326.671764,337,,-4000.0,median,
R00619__cyto,306.445759,327.069035,298,,-4000.0,seq2topt_seq2tm,XP_025335108.1
R12118__cyto,300.010771,328.646031,524,,-4000.0,seq2topt_seq2tm,XP_025336625.1
R06830__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R01518__cyto,305.520161,331.137964,248,,-4000.0,seq2topt_seq2tm,XP_025339362.1
R00022__cyto,312.344766,325.499192,997,,-4000.0,seq2topt_seq2tm,XP_025338539.1
R01234__cyto,307.600625,325.566825,764,,-4000.0,seq2topt_seq2tm,XP_025336890.1
R01049__cyto,313.42113,325.470141,399,,-4000.0,seq2topt_seq2tm,XP_025336479.1
R00999__cyto,314.885355,324.634621,590,,-4000.0,seq2topt_seq2tm,XP_025339025.1
R07237__cyto,302.595055,326.800421,371,,-4000.0,seq2topt_seq2tm,XP_025336496.1
R04014__cyto,307.704852,326.671764,386,,-4000.0,median,
R02750__cyto,319.697863,327.950987,324,,-4000.0,seq2topt_seq2tm,XP_025334440.1
R07896__cyto,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R06835__cyto,317.961702,330.319783,269,,-4000.0,seq2topt_seq2tm,XP_025337424.1
R03527__cyto,307.704852,326.671764,824,,-4000.0,median,
R04956__mito,307.704852,326.671764,1036,,-4000.0,median,
R07395__cyto,322.097732,327.429172,228,,-4000.0,seq2topt_seq2tm,XP_025335719.1
R02222__cyto,304.356808,325.661919,467,,-4000.0,seq2topt_seq2tm,XP_025338653.1
R11217__cyto,307.704852,326.671764,337,,-4000.0,median,
R04764__cyto,310.478364,332.140884,260,,-4000.0,seq2topt_seq2tm,XP_025338566.1
R03804__cyto,316.61774,328.149495,326,,-4000.0,seq2topt_seq2tm,XP_025338712.1
R04952__cyto,307.704852,326.671764,1148,,-4000.0,median,
R01513__cyto,311.684907,327.396247,453,,-4000.0,seq2topt_seq2tm,XP_025336801.1
R02473__cyto,303.327283,325.906304,291,,-4000.0,seq2topt_seq2tm,XP_025338050.1
R01325__cyto,305.561692,325.029561,794,,-4000.0,seq2topt_seq2tm,XP_025338209.1
R07235__mito,302.595055,326.800421,371,,-4000.0,seq2topt_seq2tm,XP_025336496.1
R03613__cyto,307.704852,326.671764,642,,-4000.0,median,
R04983__cyto,302.595055,326.800421,371,,-4000.0,seq2topt_seq2tm,XP_025336496.1
R07953__cyto,305.102573,330.98869,418,,-4000.0,seq2topt_seq2tm,XP_025336658.1
R00836__cyto,333.173761,326.516387,412,,-4000.0,seq2topt_seq2tm,XP_025335555.1
R02251__cyto,307.704852,326.671764,801,,-4000.0,median,
R07760__cyto,312.683286,327.596161,180,,-4000.0,seq2topt_seq2tm,XP_025334390.1
R08163__cyto,307.704852,326.671764,386,,-4000.0,median,
R00968__cyto,303.643398,326.206973,531,,-4000.0,seq2topt_seq2tm,XP_025338221.1
R01325__mito,305.561692,325.029561,794,,-4000.0,seq2topt_seq2tm,XP_025338209.1
R07859__cyto,307.704852,326.671764,919,,-4000.0,median,
R04957__pero,307.704852,326.671764,1148,,-4000.0,median,
R07015__cyto,307.787368,324.555275,381,,-4000.0,seq2topt_seq2tm,XP_025335363.1
R02848__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R01676__cyto,313.689086,327.302369,473,,-4000.0,seq2topt_seq2tm,XP_025337094.1
R00650__cyto,309.407379,327.392003,325,,-4000.0,seq2topt_seq2tm,XP_025334877.1
R01896__cyto,326.608729,335.2734,369,,-4000.0,seq2topt_seq2tm,XP_025339065.1
R00430__cyto,301.545767,328.518721,504,,-4000.0,seq2topt_seq2tm,XP_025334713.1
R03681__cyto,328.793942,323.473707,565,,-4000.0,seq2topt_seq2tm,XP_025335049.1
R04604__cyto,303.062183,325.222185,683,,-4000.0,seq2topt_seq2tm,XP_025334512.1
R01230__cyto,305.482578,328.907684,528,,-4000.0,seq2topt_seq2tm,XP_025337327.1
R07761__cyto,307.787368,324.555275,381,,-4000.0,seq2topt_seq2tm,XP_025335363.1
R04325__cyto,300.888179,327.813718,220,,-4000.0,seq2topt_seq2tm,XP_025338628.1
R01326__cyto,305.38727,326.507393,485,,-4000.0,seq2topt_seq2tm,XP_025337633.1
R01827__cyto,317.337316,329.90348,323,,-4000.0,seq2topt_seq2tm,XP_025337060.1
R00524__cyto,305.887741,326.590589,426,,-4000.0,seq2topt_seq2tm,XP_025336000.1
R07892__cyto,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R03777__cyto,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R06522__cyto,307.704852,326.671764,653,,-4000.0,median,
R03118__cyto,299.930144,325.911465,1277,,-4000.0,seq2topt_seq2tm,XP_025335070.1
R01548__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R03180__cyto,315.963227,326.85937,566,,-4000.0,seq2topt_seq2tm,XP_025335694.1
R00308__cyto,307.704852,326.671764,513,,-4000.0,median,
R00967__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R08198__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R07950__cyto,305.575708,326.157078,704,,-4000.0,seq2topt_seq2tm,XP_025338245.1
R04730__cyto,314.880015,325.99667,559,,-4000.0,seq2topt_seq2tm,XP_025337070.1
R02909__cyto,304.832811,326.521787,454,,-4000.0,seq2topt_seq2tm,XP_025337759.1
R01547__cyto,305.872077,325.650749,249,,-4000.0,seq2topt_seq2tm,XP_025337299.1
R03778__cyto,305.102573,330.98869,418,,-4000.0,seq2topt_seq2tm,XP_025336658.1
R01177__cyto,304.792653,327.867594,400,,-4000.0,seq2topt_seq2tm,XP_025334812.1
R00742__mito,307.704852,326.671764,2183,,-4000.0,median,XP_025335068.1
R10852__cyto,303.914122,327.478072,268,,-4000.0,seq2topt_seq2tm,XP_025339087.1
R04673__mito,325.791896,335.20802,603,,-4000.0,seq2topt_seq2tm,XP_025338499.1
R07891__cyto,305.102573,330.98869,418,,-4000.0,seq2topt_seq2tm,XP_025336658.1
R12428__mito,307.704852,326.671764,801,,-4000.0,median,
R01268__cyto,349.775876,325.473568,219,,-4000.0,seq2topt_seq2tm,XP_025336146.1
R01015__cyto,306.593706,326.418671,248,,-4000.0,seq2topt_seq2tm,XP_025338368.1
R01731__cyto,306.306223,327.360532,1830,,-4000.0,seq2topt_seq2tm,XP_025338163.1
R00028__cyto,337.21173,323.05584,399,,-4000.0,seq2topt_seq2tm,XP_025337173.1
R10851__cyto,303.914122,327.478072,268,,-4000.0,seq2topt_seq2tm,XP_025339087.1
R08193__cyto,313.556706,327.062002,531,,-4000.0,seq2topt_seq2tm,XP_025337582.1
R02164__mito,298.548118,324.935547,155,,-4000.0,seq2topt_seq2tm,XP_025335144.1
R07486__cyto,301.113381,326.015678,360,,-4000.0,seq2topt_seq2tm,XP_025334820.1
R04326__cyto,300.888179,327.813718,220,,-4000.0,seq2topt_seq2tm,XP_025338628.1
R01986__cyto,302.92998,326.783326,519,,-4000.0,seq2topt_seq2tm,XP_025338982.1
R12205__cyto,304.078402,326.893291,481,,-4000.0,seq2topt_seq2tm,XP_025339212.1
R01327__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R07324__cyto,311.133584,327.414581,517,,-4000.0,seq2topt_seq2tm,XP_025338620.1
R03460__cyto,302.535509,325.971141,1954,,-4000.0,seq2topt_seq2tm,XP_025336072.1
R03245__cyto,309.723225,324.768582,421,,-4000.0,seq2topt_seq2tm,XP_025336572.1
R06838__cyto,317.961702,330.319783,269,,-4000.0,seq2topt_seq2tm,XP_025337424.1
R11063__cyto,309.407379,327.392003,325,,-4000.0,seq2topt_seq2tm,XP_025334877.1
R07766__mito,307.704852,326.671764,801,,-4000.0,median,
R07765__cyto,307.704852,326.671764,376,,-4000.0,median,
R01395__cyto,304.5218,326.307395,1076,,-4000.0,seq2topt_seq2tm,XP_025337064.1
R07392__cyto,305.087417,329.67951,250,,-4000.0,seq2topt_seq2tm,XP_025338179.1
R05000__mito,303.535587,326.699814,391,,-4000.0,seq2topt_seq2tm,XP_025334513.1
R10634__cyto,307.704852,326.671764,286,,-4000.0,median,
R00963__cyto,307.704852,326.671764,332,,-4000.0,median,
R01549__cyto,303.403161,324.959722,561,,-4000.0,seq2topt_seq2tm,XP_025335695.1
R02315__cyto,309.201625,327.644542,445,,-4000.0,seq2topt_seq2tm,XP_025337457.1
R01010__cyto,319.716557,326.139161,460,,-4000.0,seq2topt_seq2tm,XP_025336664.1
R00802__cyto,312.72907,325.969562,482,,-4000.0,seq2topt_seq2tm,XP_025337984.1
R00189__cyto,299.364293,325.701228,1591,,-4000.0,seq2topt_seq2tm,XP_025337860.1
R10040__cyto,333.371436,326.984325,814,,-4000.0,seq2topt_seq2tm,XP_025338174.1
R01011__mito,315.953625,327.396664,584,,-4000.0,seq2topt_seq2tm,XP_025336550.1
R01826__cyto,310.442805,330.20964,373,,-4000.0,seq2topt_seq2tm,XP_025336206.1
R01013__cyto,319.95425,327.33939,456,,-4000.0,seq2topt_seq2tm,XP_025337846.1
R02534__cyto,310.478364,332.140884,260,,-4000.0,seq2topt_seq2tm,XP_025338566.1
R01730__cyto,306.06962,327.211943,437,,-4000.0,seq2topt_seq2tm,XP_025336571.1
R02756__mito,307.704852,326.671764,294,,-4000.0,median,
R02038__cyto,307.863621,328.14627,352,,-4000.0,seq2topt_seq2tm,XP_025338714.1
R04390__cyto,307.704852,326.671764,2283,,-4000.0,median,
R02814__cyto,307.704852,326.671764,386,,-4000.0,median,
R01923__pero,309.791965,327.913174,580,,-4000.0,seq2topt_seq2tm,XP_025337043.1
R03243__cyto,303.192593,327.693686,399,,-4000.0,seq2topt_seq2tm,XP_025334622.1
R00188__cyto,313.208155,326.011679,396,,-4000.0,seq2topt_seq2tm,XP_025338294.1
R00961__cyto,307.704852,326.671764,767,,-4000.0,median,
R04672__mito,325.791896,335.20802,603,,-4000.0,seq2topt_seq2tm,XP_025338499.1
R02756__cyto,307.704852,326.671764,294,,-4000.0,median,
R01829__cyto,312.828841,329.409751,357,,-4000.0,seq2topt_seq2tm,XP_025337072.1
R06521__cyto,307.053987,326.684698,1463,,-4000.0,seq2topt_seq2tm,XP_025338874.1
R07606__cyto,309.791965,327.913174,580,,-4000.0,seq2topt_seq2tm,XP_025337043.1
R02976__cyto,308.927192,325.42409,473,,-4000.0,seq2topt_seq2tm,XP_025336805.1
R04328__cyto,304.871832,328.063104,227,,-4000.0,seq2topt_seq2tm,XP_025338347.1
R02161__mito,307.704852,326.671764,389,,-4000.0,median,
