rxn_id,Topt,Tm,Length,T90,dCpt,source,best_gene
R08091__cyto,308.213818,322.360757,247,,-4000.0,seq2topt_seq2tm,XP_085453932.1
R00191__cyto,300.588698,326.44119,579,,-4000.0,seq2topt_seq2tm,XP_085454950.1
R03018__cyto,303.424047,324.968419,572,,-4000.0,seq2topt_seq2tm,XP_085451463.1
R07113__cyto,302.871494,326.358381,240,,-4000.0,seq2topt_seq2tm,XP_085452152.1
R11945__cyto,308.591297,329.014012,223,,-4000.0,seq2topt_seq2tm,XP_085451335.1
R00569__cyto,301.959153,325.903216,639,,-4000.0,seq2topt_seq2tm,XP_085453721.1
R03238__cyto,307.995028,331.496254,944,,-4000.0,seq2topt_seq2tm,XP_085451508.1
R07003__cyto,302.871494,326.358381,240,,-4000.0,seq2topt_seq2tm,XP_085452152.1
R07384__cyto,303.798758,325.394794,293,,-4000.0,seq2topt_seq2tm,XP_085452120.1
R03348__cyto,313.521473,329.85948,235,,-4000.0,seq2topt_seq2tm,XP_085453933.1
R07274__cyto,306.266745,330.905941,368,,-4000.0,seq2topt_seq2tm,XP_085451991.1
R05639__cyto,310.140427,324.556068,388,,-4000.0,seq2topt_seq2tm,XP_085451602.1
R07494__cyto,310.382623,330.804303,351,,-4000.0,seq2topt_seq2tm,XP_085453729.1
R03458__cyto,315.878555,331.947371,231,,-4000.0,seq2topt_seq2tm,XP_085454179.1
R10828__mito,307.79592,326.830152,388,,-4000.0,median,
R07896__pero,304.22568,326.474789,704,,-4000.0,seq2topt_seq2tm,XP_085454068.1
R02030__mito,307.79592,326.830152,190,,-4000.0,median,
R01857__cyto,330.141967,332.989082,151,,-4000.0,seq2topt_seq2tm,XP_085453629.1
R12173__cyto,303.488176,325.851885,500,,-4000.0,seq2topt_seq2tm,XP_085454504.1
R00710__cyto,305.361421,330.477223,512,,-4000.0,seq2topt_seq2tm,XP_085453865.1
R04420__cyto,313.846456,333.723858,402,,-4000.0,seq2topt_seq2tm,XP_085454527.1
R02568__cyto,312.008328,327.531585,357,,-4000.0,seq2topt_seq2tm,XP_085451810.1
R03304__cyto,315.996007,333.293375,262,,-4000.0,seq2topt_seq2tm,XP_085454410.1
R00026__cyto,346.118645,330.364141,814,,-4000.0,seq2topt_seq2tm,XP_085453992.1
R02250__cyto,307.79592,326.830152,622,,-4000.0,median,
R00590__pero,305.352276,327.431324,314,,-4000.0,seq2topt_seq2tm,XP_085452883.1
R10633__cyto,307.79592,326.830152,412,,-4000.0,median,
R01324__mito,304.519511,325.056407,810,,-4000.0,seq2topt_seq2tm,XP_085454029.1
R03422__cyto,307.79592,326.830152,520,,-4000.0,median,
R00275__cyto,308.844394,328.199127,230,,-4000.0,seq2topt_seq2tm,XP_085453349.1
R07394__cyto,319.163553,336.37493,243,,-4000.0,seq2topt_seq2tm,XP_085454497.1
R00964__cyto,302.69816,325.847122,562,,-4000.0,seq2topt_seq2tm,XP_085454042.1
R11218__cyto,307.79592,326.830152,480,,-4000.0,median,
R00939__mito,306.628814,329.310629,204,,-4000.0,seq2topt_seq2tm,XP_085453666.1
R09087__cyto,306.499164,325.376609,760,,-4000.0,seq2topt_seq2tm,XP_085454781.1
R12119__cyto,300.560579,328.73123,524,,-4000.0,seq2topt_seq2tm,XP_085452763.1
R02850__cyto,304.048865,327.563044,504,,-4000.0,seq2topt_seq2tm,XP_085455502.1
R00621__mito,303.020954,324.46253,1015,,-4000.0,seq2topt_seq2tm,XP_085450465.1
R03084__cyto,306.729283,334.018865,145,,-4000.0,seq2topt_seq2tm,XP_085454489.1
R07411__cyto,307.035806,326.782241,418,,-4000.0,seq2topt_seq2tm,XP_085451290.1
R00867__cyto,304.048865,327.563044,504,,-4000.0,seq2topt_seq2tm,XP_085455502.1
R07491__cyto,303.237104,325.589427,363,,-4000.0,seq2topt_seq2tm,XP_085455406.1
R01083__cyto,305.449855,326.346716,482,,-4000.0,seq2topt_seq2tm,XP_085453613.1
R02978__cyto,299.478689,327.292839,322,,-4000.0,seq2topt_seq2tm,XP_085453386.1
R02035__cyto,302.812349,325.07312,338,,-4000.0,seq2topt_seq2tm,XP_085455476.1
R12427__mito,307.79592,326.830152,545,,-4000.0,median,
R00342__mito,314.795719,326.73597,331,,-4000.0,seq2topt_seq2tm,XP_085453577.1
R00428__cyto,307.79592,326.830152,283,,-4000.0,median,
R12152__cyto,315.57048,337.35126,580,,-4000.0,seq2topt_seq2tm,XP_085455540.1
R02694__cyto,307.79592,326.830152,545,,-4000.0,median,
R04725__cyto,307.79592,326.830152,1224,,-4000.0,median,
R03363__cyto,307.79592,326.830152,513,,-4000.0,median,
R00651__cyto,324.431097,327.786025,458,,-4000.0,seq2topt_seq2tm,XP_085455189.1
R07509__cyto,309.943849,326.956973,303,,-4000.0,seq2topt_seq2tm,XP_085453196.1
R04945__cyto,319.481263,325.224665,589,,-4000.0,seq2topt_seq2tm,XP_085454910.1
R02665__cyto,344.365832,341.753051,171,,-4000.0,seq2topt_seq2tm,XP_085451674.1
R00402__cyto,310.140427,324.556068,388,,-4000.0,seq2topt_seq2tm,XP_085451602.1
R00782__cyto,318.336074,331.941238,404,,-4000.0,seq2topt_seq2tm,XP_085453974.1
R07981__cyto,306.386189,326.22042,300,,-4000.0,seq2topt_seq2tm,XP_085452079.1
R09877__cyto,311.340426,324.815044,209,,-4000.0,seq2topt_seq2tm,XP_085451333.1
R00870__cyto,315.878555,331.947371,231,,-4000.0,seq2topt_seq2tm,XP_085454179.1
R00127__mito,307.79592,326.830152,244,,-4000.0,median,
R03650__cyto,304.853832,325.729701,770,,-4000.0,seq2topt_seq2tm,XP_085450723.1
R00342__cyto,314.795719,326.73597,331,,-4000.0,seq2topt_seq2tm,XP_085453577.1
R07762__cyto,307.79592,326.830152,359,,-4000.0,median,
R06590__cyto,311.1348,326.280382,676,,-4000.0,seq2topt_seq2tm,XP_085455284.1
R01899__mito,306.26771,327.162245,421,,-4000.0,seq2topt_seq2tm,XP_085454865.1
R04953__cyto,307.79592,326.830152,1392,,-4000.0,median,
R03921__cyto,313.837065,326.479933,506,,-4000.0,seq2topt_seq2tm,XP_085451119.1
R02408__cyto,318.336074,331.941238,404,,-4000.0,seq2topt_seq2tm,XP_085453974.1
R09420__cyto,315.878555,331.947371,231,,-4000.0,seq2topt_seq2tm,XP_085454179.1
R00778__cyto,309.620329,329.888991,225,,-4000.0,seq2topt_seq2tm,XP_085451323.1
R04543__cyto,307.79592,326.830152,1392,,-4000.0,median,
R12152__mito,315.57048,337.35126,580,,-4000.0,seq2topt_seq2tm,XP_085455540.1
R03968__cyto,306.881579,324.535319,778,,-4000.0,seq2topt_seq2tm,XP_085451363.1
R00181__cyto,307.79592,326.830152,752,,-4000.0,median,
R02297__cyto,308.885375,330.636433,307,,-4000.0,seq2topt_seq2tm,XP_085452422.1
R03469__cyto,307.79592,326.830152,636,,-4000.0,median,
R00702__cyto,302.110267,326.255444,445,,-4000.0,seq2topt_seq2tm,XP_085451171.1
R01954__cyto,310.400898,332.79663,416,,-4000.0,seq2topt_seq2tm,XP_085453503.1
R00529__cyto,318.893465,331.804833,534,,-4000.0,seq2topt_seq2tm,XP_085450453.1
R11218__mito,307.79592,326.830152,480,,-4000.0,median,
R00710__mito,305.361421,330.477223,512,,-4000.0,seq2topt_seq2tm,XP_085453865.1
R04762__cyto,315.996007,333.293375,262,,-4000.0,seq2topt_seq2tm,XP_085454410.1
R03528__cyto,307.79592,326.830152,404,,-4000.0,median,
R01074__cyto,303.265035,325.333199,686,,-4000.0,seq2topt_seq2tm,XP_085450700.1
R03596__cyto,296.572138,333.781686,320,,-4000.0,seq2topt_seq2tm,XP_085452415.1
R07951__pero,304.519511,325.056407,810,,-4000.0,seq2topt_seq2tm,XP_085454029.1
R12085__cyto,308.213818,322.360757,247,,-4000.0,seq2topt_seq2tm,XP_085453932.1
R00494__cyto,310.983273,324.477312,586,,-4000.0,seq2topt_seq2tm,XP_085451031.1
R06366__cyto,303.867573,326.811597,520,,-4000.0,seq2topt_seq2tm,XP_085454779.1
R06527__cyto,298.800512,324.825993,405,,-4000.0,seq2topt_seq2tm,XP_085450813.1
R00114__cyto,307.79592,326.830152,2123,,-4000.0,median,XP_085453432.1
R03654__cyto,304.375469,327.019367,653,,-4000.0,seq2topt_seq2tm,XP_085455377.1
R09644__cyto,307.79592,326.830152,513,,-4000.0,median,
R03772__cyto,312.470812,329.941121,377,,-4000.0,seq2topt_seq2tm,XP_085455758.1
R04483__cyto,310.838413,326.785591,907,,-4000.0,seq2topt_seq2tm,XP_085454552.1
R00927__cyto,308.547044,329.943821,416,,-4000.0,seq2topt_seq2tm,XP_085452799.1
R04952__pero,307.79592,326.830152,1150,,-4000.0,median,
R00719__cyto,301.959153,325.903216,639,,-4000.0,seq2topt_seq2tm,XP_085453721.1
R03050__mito,306.465432,324.825415,680,,-4000.0,seq2topt_seq2tm,XP_085454339.1
R04949__cyto,307.79592,326.830152,823,,-4000.0,median,
R03659__cyto,308.664017,327.336952,752,,-4000.0,seq2topt_seq2tm,XP_085450865.1
R04911__cyto,338.129196,335.885188,245,,-4000.0,seq2topt_seq2tm,XP_085454750.1
R04960__pero,307.79592,326.830152,1150,,-4000.0,median,
R11319__cyto,306.833288,325.293115,249,,-4000.0,seq2topt_seq2tm,XP_085452058.1
R04360__mito,307.79592,326.830152,291,,-4000.0,median,
R00122__cyto,307.79592,326.830152,675,,-4000.0,median,
R07948__cyto,304.22568,326.474789,704,,-4000.0,seq2topt_seq2tm,XP_085454068.1
R01354__cyto,302.700952,327.649698,680,,-4000.0,seq2topt_seq2tm,XP_085455048.1
R00330__cyto,307.79592,326.830152,151,,-4000.0,median,
R01082__cyto,309.377843,325.934026,487,,-4000.0,seq2topt_seq2tm,XP_085452530.1
R00994__cyto,306.84436,326.149842,368,,-4000.0,seq2topt_seq2tm,XP_085453063.1
R00335__cyto,307.79592,326.830152,675,,-4000.0,median,
R04360__cyto,307.79592,326.830152,291,,-4000.0,median,
R05069__mito,306.459964,328.658375,400,,-4000.0,seq2topt_seq2tm,XP_085455120.1
R09365__cyto,312.638604,327.815017,767,,-4000.0,seq2topt_seq2tm,XP_085453211.1
R01320__cyto,307.79592,326.830152,205,,-4000.0,median,
R03096__cyto,314.943097,329.497704,566,,-4000.0,seq2topt_seq2tm,XP_085451464.1
R04957__cyto,307.79592,326.830152,1150,,-4000.0,median,
R04586__cyto,307.79592,326.830152,589,,-4000.0,median,
R01899__cyto,306.26771,327.162245,421,,-4000.0,seq2topt_seq2tm,XP_085454865.1
R12026__cyto,303.258926,325.291798,455,,-4000.0,seq2topt_seq2tm,XP_085451391.1
R07238__cyto,304.781098,326.507172,426,,-4000.0,seq2topt_seq2tm,XP_085455431.1
R07364__cyto,317.812517,333.95336,180,,-4000.0,seq2topt_seq2tm,XP_085451869.1
R03646__cyto,307.789735,327.522448,623,,-4000.0,seq2topt_seq2tm,XP_085453856.1
R00115__cyto,303.79431,332.898518,486,,-4000.0,seq2topt_seq2tm,XP_085455486.1
R09099__cyto,308.911296,326.784953,487,,-4000.0,seq2topt_seq2tm,XP_085455458.1
R11319__mito,306.833288,325.293115,249,,-4000.0,seq2topt_seq2tm,XP_085452058.1
R03992__cyto,311.844935,324.126717,441,,-4000.0,seq2topt_seq2tm,XP_085454981.1
R00926__cyto,302.700952,327.649698,680,,-4000.0,seq2topt_seq2tm,XP_085455048.1
T_ATP_synthase__mito,307.79592,326.830152,376,,-4000.0,median,
R09366__cyto,312.348707,327.247265,398,,-4000.0,seq2topt_seq2tm,XP_085453012.1
R02124__cyto,320.516631,326.642093,348,,-4000.0,seq2topt_seq2tm,XP_085455283.1
R00271__cyto,304.826702,327.342412,431,,-4000.0,seq2topt_seq2tm,XP_085452856.1
R01579__cyto,314.592962,328.983584,326,,-4000.0,seq2topt_seq2tm,XP_085454571.1
R08121__cyto,321.815586,332.367483,269,,-4000.0,seq2topt_seq2tm,XP_085450431.1
R00156__cyto,307.79592,326.830152,151,,-4000.0,median,
R03552__cyto,308.213818,322.360757,247,,-4000.0,seq2topt_seq2tm,XP_085453932.1
R00217__mito,315.878555,331.947371,231,,-4000.0,seq2topt_seq2tm,XP_085454179.1
R02410__cyto,313.837065,326.479933,506,,-4000.0,seq2topt_seq2tm,XP_085451119.1
R00707__cyto,302.277012,326.491436,582,,-4000.0,seq2topt_seq2tm,XP_085450883.1
R01959__cyto,338.129196,335.885188,245,,-4000.0,seq2topt_seq2tm,XP_085454750.1
R11527__cyto,307.79592,326.830152,468,,-4000.0,median,
R00409__pero,308.216239,327.485004,552,,-4000.0,seq2topt_seq2tm,XP_085455057.1
R07892__pero,304.22568,326.474789,704,,-4000.0,seq2topt_seq2tm,XP_085454068.1
R01201__cyto,303.424047,324.968419,572,,-4000.0,seq2topt_seq2tm,XP_085451463.1
R10828__cyto,307.79592,326.830152,388,,-4000.0,median,
R01858__cyto,301.065688,327.639827,504,,-4000.0,seq2topt_seq2tm,XP_085455301.1
R04958__cyto,307.79592,326.830152,388,,-4000.0,median,
R05724__cyto,312.877246,331.024066,387,,-4000.0,seq2topt_seq2tm,XP_085454399.1
R05071__cyto,306.459964,328.658375,400,,-4000.0,seq2topt_seq2tm,XP_085455120.1
R00876__cyto,304.048865,327.563044,504,,-4000.0,seq2topt_seq2tm,XP_085455502.1
R09375__cyto,304.111114,327.790037,268,,-4000.0,seq2topt_seq2tm,XP_085455606.1
R01920__cyto,319.211951,327.643892,315,,-4000.0,seq2topt_seq2tm,XP_085455630.1
R00494__mito,310.983273,324.477312,586,,-4000.0,seq2topt_seq2tm,XP_085451031.1
R00217__cyto,315.878555,331.947371,231,,-4000.0,seq2topt_seq2tm,XP_085454179.1
R05064__cyto,305.391497,326.722458,467,,-4000.0,seq2topt_seq2tm,XP_085453593.1
R00715__cyto,304.231445,325.685397,369,,-4000.0,seq2topt_seq2tm,XP_085454892.1
R07140__cyto,315.878555,331.947371,231,,-4000.0,seq2topt_seq2tm,XP_085454179.1
R01138__cyto,301.065688,327.639827,504,,-4000.0,seq2topt_seq2tm,XP_085455301.1
R01641__cyto,311.1348,326.280382,676,,-4000.0,seq2topt_seq2tm,XP_085455284.1
R05068__mito,306.459964,328.658375,400,,-4000.0,seq2topt_seq2tm,XP_085455120.1
R00472__pero,301.300919,326.504073,551,,-4000.0,seq2topt_seq2tm,XP_085454620.1
R00875__cyto,324.706374,335.087869,369,,-4000.0,seq2topt_seq2tm,XP_085454952.1
R03875__cyto,307.79592,326.830152,772,,-4000.0,median,
R00274__cyto,308.354029,333.171746,161,,-4000.0,seq2topt_seq2tm,XP_085455122.1
R00714__cyto,313.839511,327.195588,493,,-4000.0,seq2topt_seq2tm,XP_085454443.1
R03655__cyto,306.972119,325.722548,532,,-4000.0,seq2topt_seq2tm,XP_085453601.1
R00158__cyto,307.79592,326.830152,301,,-4000.0,median,
R03435__cyto,307.79592,326.830152,606,,-4000.0,median,
R07136__cyto,314.795719,326.73597,331,,-4000.0,seq2topt_seq2tm,XP_085453577.1
R01139__cyto,304.048865,327.563044,504,,-4000.0,seq2topt_seq2tm,XP_085455502.1
R04480__cyto,307.79592,326.830152,597,,-4000.0,median,
R02940__cyto,305.361421,330.477223,512,,-4000.0,seq2topt_seq2tm,XP_085453865.1
R01175__cyto,304.22568,326.474789,704,,-4000.0,seq2topt_seq2tm,XP_085454068.1
R02199__mito,328.314557,339.467821,372,,-4000.0,seq2topt_seq2tm,XP_085450552.1
R03098__cyto,300.105267,326.042309,1391,,-4000.0,seq2topt_seq2tm,XP_085454956.1
R02530__cyto,300.155017,330.094001,319,,-4000.0,seq2topt_seq2tm,XP_085454273.1
R04954__cyto,307.79592,326.830152,1181,,-4000.0,median,
R01799__cyto,303.18052,326.544288,424,,-4000.0,seq2topt_seq2tm,XP_085454807.1
R00342__pero,314.795719,326.73597,331,,-4000.0,seq2topt_seq2tm,XP_085453577.1
R04988__mito,304.781098,326.507172,426,,-4000.0,seq2topt_seq2tm,XP_085455431.1
R06154__cyto,305.105867,326.279536,662,,-4000.0,seq2topt_seq2tm,XP_085453989.1
R03991__cyto,308.547044,329.943821,416,,-4000.0,seq2topt_seq2tm,XP_085452799.1
R04544__cyto,307.79592,326.830152,1181,,-4000.0,median,
R03332__cyto,307.79592,326.830152,299,,-4000.0,median,
R00185__cyto,313.58159,325.480226,348,,-4000.0,seq2topt_seq2tm,XP_085455334.1
R11098__cyto,307.229804,327.234742,152,,-4000.0,seq2topt_seq2tm,XP_085455077.1
R01397__cyto,307.79592,326.830152,2198,,-4000.0,median,XP_085452227.1
R07763__cyto,307.79592,326.830152,907,,-4000.0,median,
R05196__cyto,308.213818,322.360757,247,,-4000.0,seq2topt_seq2tm,XP_085453932.1
R07393__cyto,305.91118,326.109538,451,,-4000.0,seq2topt_seq2tm,XP_085455657.1
R01108__cyto,304.713478,326.580343,332,,-4000.0,seq2topt_seq2tm,XP_085452427.1
R02382__cyto,305.105867,326.279536,662,,-4000.0,seq2topt_seq2tm,XP_085453989.1
R00965__cyto,311.852306,327.941051,616,,-4000.0,seq2topt_seq2tm,XP_085451510.1
R11219__cyto,307.79592,326.830152,337,,-4000.0,median,
R00619__cyto,312.085139,328.12483,298,,-4000.0,seq2topt_seq2tm,XP_085453485.1
R12118__cyto,300.560579,328.73123,524,,-4000.0,seq2topt_seq2tm,XP_085452763.1
R06830__cyto,315.878555,331.947371,231,,-4000.0,seq2topt_seq2tm,XP_085454179.1
R01518__cyto,306.260247,333.839175,248,,-4000.0,seq2topt_seq2tm,XP_085450940.1
R00022__cyto,312.195006,325.569639,994,,-4000.0,seq2topt_seq2tm,XP_085454379.1
R01234__cyto,300.588698,326.44119,579,,-4000.0,seq2topt_seq2tm,XP_085454950.1
R01049__cyto,315.303597,325.419775,403,,-4000.0,seq2topt_seq2tm,XP_085452619.1
R00999__cyto,319.481263,325.224665,589,,-4000.0,seq2topt_seq2tm,XP_085454910.1
R07237__cyto,304.781098,326.507172,426,,-4000.0,seq2topt_seq2tm,XP_085455431.1
R04014__cyto,307.79592,326.830152,392,,-4000.0,median,
R02750__cyto,316.051057,326.399043,328,,-4000.0,seq2topt_seq2tm,XP_085455608.1
R07896__cyto,304.22568,326.474789,704,,-4000.0,seq2topt_seq2tm,XP_085454068.1
R06835__cyto,321.815586,332.367483,269,,-4000.0,seq2topt_seq2tm,XP_085450431.1
R03527__cyto,307.79592,326.830152,823,,-4000.0,median,
R04956__mito,307.79592,326.830152,1224,,-4000.0,median,
R07395__cyto,314.246531,329.614171,231,,-4000.0,seq2topt_seq2tm,XP_085451439.1
R02222__cyto,303.488176,325.851885,500,,-4000.0,seq2topt_seq2tm,XP_085454504.1
R11217__cyto,307.79592,326.830152,337,,-4000.0,median,
R04764__cyto,315.996007,333.293375,262,,-4000.0,seq2topt_seq2tm,XP_085454410.1
R03804__cyto,314.592962,328.983584,326,,-4000.0,seq2topt_seq2tm,XP_085454571.1
R04952__cyto,307.79592,326.830152,1150,,-4000.0,median,
R01513__cyto,311.792735,327.497146,467,,-4000.0,seq2topt_seq2tm,XP_085453149.1
R02473__cyto,301.351355,324.011144,308,,-4000.0,seq2topt_seq2tm,XP_085455757.1
R01325__cyto,304.519511,325.056407,810,,-4000.0,seq2topt_seq2tm,XP_085454029.1
R07235__mito,304.781098,326.507172,426,,-4000.0,seq2topt_seq2tm,XP_085455431.1
R03613__cyto,307.79592,326.830152,646,,-4000.0,median,
R04983__cyto,304.781098,326.507172,426,,-4000.0,seq2topt_seq2tm,XP_085455431.1
R07953__cyto,308.547044,329.943821,416,,-4000.0,seq2topt_seq2tm,XP_085452799.1
R00836__cyto,319.225001,327.522948,433,,-4000.0,seq2topt_seq2tm,XP_085454232.1
R02251__cyto,307.79592,326.830152,545,,-4000.0,median,
R07760__cyto,327.358678,328.2096,223,,-4000.0,seq2topt_seq2tm,XP_085451127.1
R08163__cyto,307.79592,326.830152,392,,-4000.0,median,
R00968__cyto,302.69816,325.847122,562,,-4000.0,seq2topt_seq2tm,XP_085454042.1
R01325__mito,304.519511,325.056407,810,,-4000.0,seq2topt_seq2tm,XP_085454029.1
R07859__cyto,307.79592,326.830152,933,,-4000.0,median,
R04957__pero,307.79592,326.830152,1150,,-4000.0,median,
R07015__cyto,310.140427,324.556068,388,,-4000.0,seq2topt_seq2tm,XP_085451602.1
R02848__cyto,304.048865,327.563044,504,,-4000.0,seq2topt_seq2tm,XP_085455502.1
R01676__cyto,311.278231,329.613832,470,,-4000.0,seq2topt_seq2tm,XP_085451834.1
R00650__cyto,307.276464,329.225728,331,,-4000.0,seq2topt_seq2tm,XP_085453633.1
R01896__cyto,324.706374,335.087869,369,,-4000.0,seq2topt_seq2tm,XP_085454952.1
R00430__cyto,301.065688,327.639827,504,,-4000.0,seq2topt_seq2tm,XP_085455301.1
R03681__cyto,326.732951,323.968217,399,,-4000.0,seq2topt_seq2tm,XP_085451415.1
R04604__cyto,303.265035,325.333199,686,,-4000.0,seq2topt_seq2tm,XP_085450700.1
R01230__cyto,304.730193,328.923044,528,,-4000.0,seq2topt_seq2tm,XP_085452087.1
R07761__cyto,310.140427,324.556068,388,,-4000.0,seq2topt_seq2tm,XP_085451602.1
R04325__cyto,311.272197,331.539235,220,,-4000.0,seq2topt_seq2tm,XP_085454477.1
R01326__cyto,304.048865,327.563044,504,,-4000.0,seq2topt_seq2tm,XP_085455502.1
R01827__cyto,315.08195,330.229434,323,,-4000.0,seq2topt_seq2tm,XP_085451799.1
R00524__cyto,308.807297,325.802353,426,,-4000.0,seq2topt_seq2tm,XP_085452105.1
R07892__cyto,304.22568,326.474789,704,,-4000.0,seq2topt_seq2tm,XP_085454068.1
R03777__cyto,304.22568,326.474789,704,,-4000.0,seq2topt_seq2tm,XP_085454068.1
R06522__cyto,307.79592,326.830152,673,,-4000.0,median,
R03118__cyto,303.572301,325.585482,1888,,-4000.0,seq2topt_seq2tm,XP_085453772.1
R01548__cyto,302.69816,325.847122,562,,-4000.0,seq2topt_seq2tm,XP_085454042.1
R03180__cyto,314.943097,329.497704,566,,-4000.0,seq2topt_seq2tm,XP_085451464.1
R00308__cyto,307.79592,326.830152,447,,-4000.0,median,
R00967__cyto,302.69816,325.847122,562,,-4000.0,seq2topt_seq2tm,XP_085454042.1
R08198__cyto,310.838413,326.785591,907,,-4000.0,seq2topt_seq2tm,XP_085454552.1
R07950__cyto,304.22568,326.474789,704,,-4000.0,seq2topt_seq2tm,XP_085454068.1
R04730__cyto,316.984816,327.457956,686,,-4000.0,seq2topt_seq2tm,XP_085451809.1
R02909__cyto,303.536549,326.547071,457,,-4000.0,seq2topt_seq2tm,XP_085453602.1
R01547__cyto,306.833288,325.293115,249,,-4000.0,seq2topt_seq2tm,XP_085452058.1
R03778__cyto,308.547044,329.943821,416,,-4000.0,seq2topt_seq2tm,XP_085452799.1
R01177__cyto,307.384543,330.354574,400,,-4000.0,seq2topt_seq2tm,XP_085455399.1
R00742__mito,307.79592,326.830152,2271,,-4000.0,median,XP_085453825.1
R10852__cyto,304.587335,327.881065,268,,-4000.0,seq2topt_seq2tm,XP_085454977.1
R04673__mito,306.465432,324.825415,680,,-4000.0,seq2topt_seq2tm,XP_085454339.1
R07891__cyto,308.547044,329.943821,416,,-4000.0,seq2topt_seq2tm,XP_085452799.1
R12428__mito,307.79592,326.830152,545,,-4000.0,median,
R01268__cyto,356.489496,325.202623,234,,-4000.0,seq2topt_seq2tm,XP_085452271.1
R01015__cyto,306.765367,327.970764,248,,-4000.0,seq2topt_seq2tm,XP_085454201.1
R01731__cyto,330.888683,328.438285,490,,-4000.0,seq2topt_seq2tm,XP_085453977.1
R00028__cyto,337.884929,324.669841,390,,-4000.0,seq2topt_seq2tm,XP_085451923.1
R10851__cyto,304.587335,327.881065,268,,-4000.0,seq2topt_seq2tm,XP_085454977.1
R08193__cyto,311.610292,326.606593,531,,-4000.0,seq2topt_seq2tm,XP_085450611.1
R02164__mito,302.137706,325.576386,157,,-4000.0,seq2topt_seq2tm,XP_085453444.1
R07486__cyto,303.237104,325.589427,363,,-4000.0,seq2topt_seq2tm,XP_085455406.1
R04326__cyto,311.272197,331.539235,220,,-4000.0,seq2topt_seq2tm,XP_085454477.1
R01986__cyto,305.361421,330.477223,512,,-4000.0,seq2topt_seq2tm,XP_085453865.1
R12205__cyto,302.480521,327.14695,398,,-4000.0,seq2topt_seq2tm,XP_085450727.1
R01327__cyto,304.048865,327.563044,504,,-4000.0,seq2topt_seq2tm,XP_085455502.1
R07324__cyto,310.127949,327.883205,517,,-4000.0,seq2topt_seq2tm,XP_085454468.1
R03460__cyto,302.950959,326.421985,1566,,-4000.0,seq2topt_seq2tm,XP_085452194.1
R03245__cyto,310.588266,325.648668,432,,-4000.0,seq2topt_seq2tm,XP_085452705.1
R06838__cyto,321.815586,332.367483,269,,-4000.0,seq2topt_seq2tm,XP_085450431.1
R11063__cyto,307.276464,329.225728,331,,-4000.0,seq2topt_seq2tm,XP_085453633.1
R07766__mito,307.79592,326.830152,545,,-4000.0,median,
R07765__cyto,307.79592,326.830152,388,,-4000.0,median,
R01395__cyto,307.79592,326.830152,2198,,-4000.0,median,XP_085452227.1
R07392__cyto,306.050494,330.426464,250,,-4000.0,seq2topt_seq2tm,XP_085453997.1
R05000__mito,303.031843,326.633653,392,,-4000.0,seq2topt_seq2tm,XP_085450702.1
R10634__cyto,307.79592,326.830152,412,,-4000.0,median,
R00963__cyto,307.79592,326.830152,334,,-4000.0,median,
R01549__cyto,302.69816,325.847122,562,,-4000.0,seq2topt_seq2tm,XP_085454042.1
R02315__cyto,307.195336,326.99863,445,,-4000.0,seq2topt_seq2tm,XP_085450477.1
R01010__cyto,306.351292,329.6693,163,,-4000.0,seq2topt_seq2tm,XP_085455287.1
R00802__cyto,313.837065,326.479933,506,,-4000.0,seq2topt_seq2tm,XP_085451119.1
R00189__cyto,304.658553,327.60894,707,,-4000.0,seq2topt_seq2tm,XP_085455532.1
R10040__cyto,346.118645,330.364141,814,,-4000.0,seq2topt_seq2tm,XP_085453992.1
R01011__mito,313.288593,328.74352,587,,-4000.0,seq2topt_seq2tm,XP_085452684.1
R01826__cyto,310.526636,330.62692,367,,-4000.0,seq2topt_seq2tm,XP_085455548.1
R01013__cyto,308.213818,322.360757,247,,-4000.0,seq2topt_seq2tm,XP_085453932.1
R02534__cyto,315.996007,333.293375,262,,-4000.0,seq2topt_seq2tm,XP_085454410.1
R01730__cyto,311.590661,327.472702,437,,-4000.0,seq2topt_seq2tm,XP_085452704.1
R02756__mito,307.79592,326.830152,291,,-4000.0,median,
R02038__cyto,311.484596,331.529716,385,,-4000.0,seq2topt_seq2tm,XP_085454574.1
R04390__cyto,307.79592,326.830152,1391,,-4000.0,median,
R02814__cyto,307.79592,326.830152,392,,-4000.0,median,
R01923__pero,308.213818,322.360757,247,,-4000.0,seq2topt_seq2tm,XP_085453932.1
R03243__cyto,308.345324,329.617772,400,,-4000.0,seq2topt_seq2tm,XP_085455205.1
R00188__cyto,310.35515,324.608573,366,,-4000.0,seq2topt_seq2tm,XP_085454124.1
R00961__cyto,307.79592,326.830152,675,,-4000.0,median,
R04672__mito,306.465432,324.825415,680,,-4000.0,seq2topt_seq2tm,XP_085454339.1
R02756__cyto,307.79592,326.830152,291,,-4000.0,median,
R01829__cyto,312.008328,327.531585,357,,-4000.0,seq2topt_seq2tm,XP_085451810.1
R06521__cyto,305.91118,326.109538,451,,-4000.0,seq2topt_seq2tm,XP_085455657.1
R07606__cyto,308.213818,322.360757,247,,-4000.0,seq2topt_seq2tm,XP_085453932.1
R02976__cyto,302.626587,324.349496,483,,-4000.0,seq2topt_seq2tm,XP_085453153.1
R04328__cyto,310.838413,326.785591,907,,-4000.0,seq2topt_seq2tm,XP_085454552.1
