rxn_id,Topt,Tm,Length,T90,dCpt,source,best_gene
TO1000924_CYTMEM__plas,300.437986,325.474682,625,,-4000.0,seq2topt_seq2tm,CPAR2_209780
R03013__cyto,321.144518,331.002429,312,,-4000.0,seq2topt_seq2tm,CPAR2_703830
TR0015545_CYTMEM__plas,306.798491,327.35686,694,,-4000.0,median,
R00344__cyto,308.395006,329.754308,1179,,-4000.0,seq2topt_seq2tm,CPAR2_402090
R00424__cyto,306.798491,327.35686,272,,-4000.0,median,
R04889__cyto,310.550465,329.529211,501,,-4000.0,seq2topt_seq2tm,CPAR2_203980
R04756__cyto,313.183271,332.576343,269,,-4000.0,seq2topt_seq2tm,CPAR2_205560
TR2901005_CYTMEM__plas,296.007288,327.839896,341,,-4000.0,seq2topt_seq2tm,CPAR2_406100
R01926__cyto,307.776131,324.766079,561,,-4000.0,seq2topt_seq2tm,CPAR2_804970
R01706__cyto,306.798491,327.35686,2047,,-4000.0,median,
R04866__cyto,306.798491,327.35686,1149,,-4000.0,median,
R00014__cyto,307.295848,326.38503,566,,-4000.0,seq2topt_seq2tm,CPAR2_501020
R00754__cyto,314.783556,328.097335,358,,-4000.0,seq2topt_seq2tm,CPAR2_501780
R03197__cyto,327.953624,333.021733,360,,-4000.0,seq2topt_seq2tm,CPAR2_404040
R12205__pero,301.826498,326.760957,432,,-4000.0,seq2topt_seq2tm,CPAR2_801860
TO1000207_CYTMEM__plas,300.857505,325.477311,565,,-4000.0,seq2topt_seq2tm,CPAR2_201900
TO0000249_CYTMEM__plas,308.041977,327.395645,462,,-4000.0,seq2topt_seq2tm,CPAR2_402410
TR2000137_CYTMEM__plas,295.577001,328.542033,318,,-4000.0,seq2topt_seq2tm,CPAR2_100870
TO1000345_CYTMEM__plas,300.857505,325.477311,565,,-4000.0,seq2topt_seq2tm,CPAR2_201900
R01054__cyto,311.83078,324.158606,208,,-4000.0,seq2topt_seq2tm,CPAR2_808790
R04559__cyto,304.282797,326.496914,483,,-4000.0,seq2topt_seq2tm,CPAR2_204960
R02324__cyto,305.971441,329.124722,252,,-4000.0,seq2topt_seq2tm,CPAR2_202110
R07505__cyto,301.676793,327.801982,405,,-4000.0,seq2topt_seq2tm,CPAR2_105550
R08174__pero,303.622251,327.483729,296,,-4000.0,seq2topt_seq2tm,CPAR2_209830
R04428__cyto,306.798491,327.35686,1966,,-4000.0,median,
R00955__cyto,314.98489,325.499865,365,,-4000.0,seq2topt_seq2tm,CPAR2_106170
R08575__cyto,319.069497,330.220422,324,,-4000.0,seq2topt_seq2tm,CPAR2_202600
R04444__mito,299.610192,322.904813,591,,-4000.0,seq2topt_seq2tm,CPAR2_101480
R00897__cyto,308.361711,333.075818,496,,-4000.0,seq2topt_seq2tm,CPAR2_106760
R12657__mito,308.524693,326.356664,318,,-4000.0,seq2topt_seq2tm,CPAR2_602300
R08639__cyto,315.870906,330.817822,560,,-4000.0,seq2topt_seq2tm,CPAR2_800220
R01993__cyto,306.906444,329.998741,368,,-4000.0,seq2topt_seq2tm,CPAR2_100500
R02872__cyto,300.182268,326.440886,444,,-4000.0,seq2topt_seq2tm,CPAR2_406760
R10700__cyto,306.798491,327.35686,1966,,-4000.0,median,
R01021__cyto,303.977118,325.221637,555,,-4000.0,seq2topt_seq2tm,CPAR2_807340
R07389__cyto,308.205281,328.374448,395,,-4000.0,seq2topt_seq2tm,CPAR2_703140
R10089__cyto,314.017056,335.887954,292,,-4000.0,seq2topt_seq2tm,CPAR2_106660
R00896__cyto,314.250068,330.354068,417,,-4000.0,seq2topt_seq2tm,CPAR2_701830
R02091__cyto,305.676462,325.873974,621,,-4000.0,seq2topt_seq2tm,CPAR2_404130
R02746__cyto,306.798491,327.35686,747,,-4000.0,median,
R08179__pero,303.622251,327.483729,296,,-4000.0,seq2topt_seq2tm,CPAR2_209830
R07052__cyto,301.026112,329.344746,565,,-4000.0,seq2topt_seq2tm,CPAR2_500140
R03361__cyto,306.798491,327.35686,1427,,-4000.0,median,
R02029__cyto,306.798491,327.35686,215,,-4000.0,median,
R00126__cyto,306.798491,327.35686,316,,-4000.0,median,
R07110__cyto,313.068362,326.011345,628,,-4000.0,seq2topt_seq2tm,CPAR2_804090
R04887__cyto,317.219152,332.024655,256,,-4000.0,seq2topt_seq2tm,CPAR2_703530
TR0000042_CYTMEM__plas,314.290115,325.065777,945,,-4000.0,seq2topt_seq2tm,CPAR2_807910
R02984__cyto,311.514086,326.988795,671,,-4000.0,seq2topt_seq2tm,CPAR2_106140
R02260__cyto,310.372853,325.192425,337,,-4000.0,seq2topt_seq2tm,CPAR2_104540
TO1000412_CYTMEM__plas,300.437986,325.474682,625,,-4000.0,seq2topt_seq2tm,CPAR2_209780
R03530__cyto,330.913395,333.382288,151,,-4000.0,seq2topt_seq2tm,CPAR2_101390
R07051__cyto,301.026112,329.344746,565,,-4000.0,seq2topt_seq2tm,CPAR2_500140
TR0000167_CYTMEM__plas,306.798491,327.35686,962,,-4000.0,median,
R04001__cyto,310.664931,326.174799,768,,-4000.0,seq2topt_seq2tm,CPAR2_800360
TO0000184_CYTMEM__plas,316.20606,331.455848,420,,-4000.0,seq2topt_seq2tm,CPAR2_107960
R03471__cyto,309.886865,329.55322,545,,-4000.0,seq2topt_seq2tm,CPAR2_211900
R01775__cyto,306.481901,333.341631,359,,-4000.0,seq2topt_seq2tm,CPAR2_106630
R00848__cyto,302.260111,327.482942,650,,-4000.0,seq2topt_seq2tm,CPAR2_501330
TR2900846_CYTMEM__plas,293.186436,328.34231,289,,-4000.0,seq2topt_seq2tm,CPAR2_600780
R00086__mito,306.798491,327.35686,579,,-4000.0,median,
R02096__cyto,305.676462,325.873974,621,,-4000.0,seq2topt_seq2tm,CPAR2_404130
TR2900924_CYTMEM__plas,306.798491,327.35686,304,,-4000.0,median,
TR2916163_CYTMEM__plas,307.653722,329.079679,603,,-4000.0,seq2topt_seq2tm,CPAR2_700120
R02101__cyto,304.041345,325.572607,321,,-4000.0,seq2topt_seq2tm,CPAR2_206550
R01070__cyto,321.164563,327.894369,359,,-4000.0,seq2topt_seq2tm,CPAR2_401230
TO0000021_EXTR__plas,311.730562,329.745778,388,,-4000.0,seq2topt_seq2tm,CPAR2_700570
TZ2900069_CYTMEM__plas,304.233645,326.783684,766,,-4000.0,seq2topt_seq2tm,CPAR2_806120
TR2900165_CYTMEM__plas,297.104886,328.070626,382,,-4000.0,seq2topt_seq2tm,CPAR2_103870
R11945__mito,322.424697,332.408163,491,,-4000.0,seq2topt_seq2tm,CPAR2_103910
R02748__cyto,307.017463,331.109622,306,,-4000.0,seq2topt_seq2tm,CPAR2_103240
R01496__cyto,299.693005,324.64529,415,,-4000.0,seq2topt_seq2tm,CPAR2_803230
R01005__cyto,307.899656,327.758047,324,,-4000.0,seq2topt_seq2tm,CPAR2_801230
R00239__cyto,309.336669,327.910975,419,,-4000.0,seq2topt_seq2tm,CPAR2_200210
R10035__cyto,331.791343,325.91168,906,,-4000.0,seq2topt_seq2tm,CPAR2_200980
TR1000724_CYTMEM__plas,296.692821,331.038335,541,,-4000.0,seq2topt_seq2tm,CPAR2_108350
R00677__cyto,303.509373,330.119118,415,,-4000.0,seq2topt_seq2tm,CPAR2_704320
R00472__cyto,301.854132,329.433712,551,,-4000.0,seq2topt_seq2tm,CPAR2_803890
TR0000062_CYTMEM__plas,306.798491,327.35686,711,,-4000.0,median,
TR2900196_CYTMEM__plas,297.104886,328.070626,382,,-4000.0,seq2topt_seq2tm,CPAR2_103870
R06516__cyto,311.170506,329.785374,584,,-4000.0,seq2topt_seq2tm,CPAR2_806890
R02820__cyto,306.798491,327.35686,317,,-4000.0,median,
R04882__cyto,310.550465,329.529211,501,,-4000.0,seq2topt_seq2tm,CPAR2_203980
R02093__cyto,330.913395,333.382288,151,,-4000.0,seq2topt_seq2tm,CPAR2_101390
TO0000438_CYTMEM__plas,316.20606,331.455848,420,,-4000.0,seq2topt_seq2tm,CPAR2_107960
R07111__cyto,313.068362,326.011345,628,,-4000.0,seq2topt_seq2tm,CPAR2_804090
R01056__cyto,300.965645,328.591099,240,,-4000.0,seq2topt_seq2tm,CPAR2_503720
TR0000020_CYTMEM__plas,313.287506,326.90073,137,,-4000.0,seq2topt_seq2tm,CPAR2_205600
TO1002555_CYTMEM__plas,300.857505,325.477311,565,,-4000.0,seq2topt_seq2tm,CPAR2_201900
R01059__cyto,309.260101,326.631185,592,,-4000.0,seq2topt_seq2tm,CPAR2_700910
TR1000185_CYTMEM__plas,296.692821,331.038335,541,,-4000.0,seq2topt_seq2tm,CPAR2_108350
TR2900036_CYTMEM__plas,289.88967,322.899789,287,,-4000.0,seq2topt_seq2tm,CPAR2_204490
TO1000926_CYTMEM__plas,314.505164,327.564564,802,,-4000.0,seq2topt_seq2tm,CPAR2_800720
TR0011624_CYTMEM__plas,306.798491,327.35686,694,,-4000.0,median,
R02372__cyto,305.676462,325.873974,621,,-4000.0,seq2topt_seq2tm,CPAR2_404130
TO1000365_CYTMEM__plas,303.069598,326.666668,513,,-4000.0,seq2topt_seq2tm,CPAR2_806580
R08359__cyto,315.109412,329.938152,297,,-4000.0,seq2topt_seq2tm,CPAR2_406730
R01724__cyto,308.182303,327.310655,419,,-4000.0,seq2topt_seq2tm,CPAR2_702320
R00191__cyto,310.029852,329.758677,411,,-4000.0,seq2topt_seq2tm,CPAR2_100370
R03018__cyto,303.310646,324.812874,578,,-4000.0,seq2topt_seq2tm,CPAR2_602050
R08177__pero,303.622251,327.483729,296,,-4000.0,seq2topt_seq2tm,CPAR2_209830
TR2901003_CYTMEM__plas,296.007288,327.839896,341,,-4000.0,seq2topt_seq2tm,CPAR2_406100
R00569__cyto,302.681018,326.452944,687,,-4000.0,seq2topt_seq2tm,CPAR2_401910
R03238__cyto,309.743935,333.049879,952,,-4000.0,seq2topt_seq2tm,CPAR2_703030
R07384__cyto,308.205281,328.374448,395,,-4000.0,seq2topt_seq2tm,CPAR2_703140
R02541__cyto,306.798491,327.35686,729,,-4000.0,median,
R03348__cyto,311.288591,331.134608,299,,-4000.0,seq2topt_seq2tm,CPAR2_208360
R07274__cyto,308.361711,333.075818,496,,-4000.0,seq2topt_seq2tm,CPAR2_106760
R05639__cyto,303.45359,326.346436,465,,-4000.0,seq2topt_seq2tm,CPAR2_502980
R07494__cyto,312.022762,330.789492,351,,-4000.0,seq2topt_seq2tm,CPAR2_302110
TR1000212_CYTMEM__plas,296.692821,331.038335,541,,-4000.0,seq2topt_seq2tm,CPAR2_108350
TR0012785_CYTMEM__plas,309.47991,327.442595,451,,-4000.0,seq2topt_seq2tm,CPAR2_209630
TO0010516_EXTR__plas,316.32348,323.735914,627,,-4000.0,seq2topt_seq2tm,CPAR2_603600
R02030__mito,306.798491,327.35686,249,,-4000.0,median,
R01857__cyto,330.913395,333.382288,151,,-4000.0,seq2topt_seq2tm,CPAR2_101390
R12173__cyto,302.683117,324.615821,486,,-4000.0,seq2topt_seq2tm,CPAR2_206900
R00710__cyto,310.550465,329.529211,501,,-4000.0,seq2topt_seq2tm,CPAR2_203980
R04420__cyto,308.994719,330.516115,403,,-4000.0,seq2topt_seq2tm,CPAR2_213820
R02568__cyto,321.164563,327.894369,359,,-4000.0,seq2topt_seq2tm,CPAR2_401230
R03304__cyto,317.219152,332.024655,256,,-4000.0,seq2topt_seq2tm,CPAR2_703530
R02250__cyto,306.798491,327.35686,465,,-4000.0,median,
R00590__pero,308.250657,332.07455,332,,-4000.0,seq2topt_seq2tm,CPAR2_400460
R12119__mito,301.740825,327.465257,522,,-4000.0,seq2topt_seq2tm,CPAR2_303740
R10633__cyto,306.798491,327.35686,499,,-4000.0,median,
R04856__cyto,306.798491,327.35686,268,,-4000.0,median,
R02855__cyto,322.565925,329.413244,413,,-4000.0,seq2topt_seq2tm,CPAR2_703950
R00157__cyto,306.798491,327.35686,233,,-4000.0,median,
TR0000404_CYTMEM__plas,293.738261,328.818986,302,,-4000.0,seq2topt_seq2tm,CPAR2_208040
R02537__pero,310.550465,329.529211,501,,-4000.0,seq2topt_seq2tm,CPAR2_203980
R00275__cyto,311.733516,331.831643,154,,-4000.0,seq2topt_seq2tm,CPAR2_500390
R07394__cyto,319.199906,332.031176,242,,-4000.0,seq2topt_seq2tm,CPAR2_210240
R00964__cyto,305.676462,325.873974,621,,-4000.0,seq2topt_seq2tm,CPAR2_404130
TR0001080_CYTMEM__plas,314.250068,330.354068,417,,-4000.0,seq2topt_seq2tm,CPAR2_701830
TZ2900039_CYTMEM__plas,304.233645,326.783684,766,,-4000.0,seq2topt_seq2tm,CPAR2_806120
R11218__cyto,306.798491,327.35686,519,,-4000.0,median,
TR0015429_CYTMEM__plas,306.798491,327.35686,962,,-4000.0,median,
R00939__mito,304.016618,330.851319,141,,-4000.0,seq2topt_seq2tm,CPAR2_704170
R02850__cyto,302.874598,328.239587,473,,-4000.0,seq2topt_seq2tm,CPAR2_204260
R00621__mito,303.244296,325.062671,1001,,-4000.0,seq2topt_seq2tm,CPAR2_102800
TR2000083_CYTMEM__plas,303.887046,330.657432,335,,-4000.0,seq2topt_seq2tm,CPAR2_208270
R03084__cyto,304.95027,326.823923,1557,,-4000.0,seq2topt_seq2tm,CPAR2_400020
TR1000276_CYTMEM__plas,296.692821,331.038335,541,,-4000.0,seq2topt_seq2tm,CPAR2_108350
TR2000128_CYTMEM__plas,295.471358,328.913787,303,,-4000.0,seq2topt_seq2tm,CPAR2_303940
R00867__cyto,302.874598,328.239587,473,,-4000.0,seq2topt_seq2tm,CPAR2_204260
R07491__cyto,301.676793,327.801982,405,,-4000.0,seq2topt_seq2tm,CPAR2_105550
TR0003225_CYTMEM__plas,309.892297,325.310662,1163,,-4000.0,seq2topt_seq2tm,CPAR2_105400
R01083__cyto,304.282797,326.496914,483,,-4000.0,seq2topt_seq2tm,CPAR2_204960
R02978__cyto,298.193149,325.756428,340,,-4000.0,seq2topt_seq2tm,CPAR2_701750
TR0002557_CYTMEM__plas,309.892297,325.310662,1163,,-4000.0,seq2topt_seq2tm,CPAR2_105400
R02035__cyto,309.552826,325.512436,366,,-4000.0,seq2topt_seq2tm,CPAR2_405160
R12427__mito,306.798491,327.35686,280,,-4000.0,median,
R00428__cyto,306.798491,327.35686,272,,-4000.0,median,
R12152__cyto,305.439934,331.527939,594,,-4000.0,seq2topt_seq2tm,CPAR2_703170
R02694__cyto,306.798491,327.35686,645,,-4000.0,median,
R04725__cyto,306.798491,327.35686,1178,,-4000.0,median,
TR0000056_CYTMEM__plas,305.323941,328.03168,418,,-4000.0,seq2topt_seq2tm,CPAR2_404630
R03363__cyto,306.798491,327.35686,786,,-4000.0,median,
TR0015426_CYTMEM__plas,306.798491,327.35686,962,,-4000.0,median,
R07509__cyto,303.718113,326.509461,301,,-4000.0,seq2topt_seq2tm,CPAR2_400970
R04945__cyto,323.961882,325.530818,581,,-4000.0,seq2topt_seq2tm,CPAR2_110340
TR0002544_CYTMEM__plas,302.918527,326.226565,328,,-4000.0,seq2topt_seq2tm,CPAR2_803540
R04513__mito,306.798491,327.35686,340,,-4000.0,median,
R07483__cyto,303.45359,326.346436,465,,-4000.0,seq2topt_seq2tm,CPAR2_502980
R03401__cyto,310.823367,325.284073,389,,-4000.0,seq2topt_seq2tm,CPAR2_207830
R02665__cyto,332.38508,336.848697,169,,-4000.0,seq2topt_seq2tm,CPAR2_204460
R00402__cyto,300.965924,327.241537,665,,-4000.0,seq2topt_seq2tm,CPAR2_201540
R00782__cyto,307.169752,325.621817,387,,-4000.0,seq2topt_seq2tm,CPAR2_701500
R11099__cyto,308.250657,332.07455,332,,-4000.0,seq2topt_seq2tm,CPAR2_400460
R00870__cyto,306.917717,327.763632,285,,-4000.0,seq2topt_seq2tm,CPAR2_205820
R00127__mito,306.798491,327.35686,272,,-4000.0,median,
R03650__cyto,309.783149,325.710234,770,,-4000.0,seq2topt_seq2tm,CPAR2_801890
R00342__cyto,314.623392,324.791095,332,,-4000.0,seq2topt_seq2tm,CPAR2_400470
TR2000679_CYTMEM__plas,305.448217,323.413238,474,,-4000.0,seq2topt_seq2tm,CPAR2_200150
TO1000125_CYTMEM__plas,300.857505,325.477311,565,,-4000.0,seq2topt_seq2tm,CPAR2_201900
R07762__cyto,306.798491,327.35686,341,,-4000.0,median,
TR2900310_CYTMEM__plas,295.471358,328.913787,303,,-4000.0,seq2topt_seq2tm,CPAR2_303940
R00939__cyto,304.016618,330.851319,141,,-4000.0,seq2topt_seq2tm,CPAR2_704170
R01315__e_r_,306.798491,327.35686,490,,-4000.0,median,
TO1003705_CYTMEM__plas,300.437986,325.474682,625,,-4000.0,seq2topt_seq2tm,CPAR2_209780
R07238__mito,301.325637,325.608119,536,,-4000.0,seq2topt_seq2tm,CPAR2_210690
R05190__cyto,311.327744,326.364717,1519,,-4000.0,seq2topt_seq2tm,CPAR2_500020
TR1000074_CYTMEM__plas,292.533979,327.182683,562,,-4000.0,seq2topt_seq2tm,CPAR2_301390
TR2900153_CYTMEM__plas,297.104886,328.070626,382,,-4000.0,seq2topt_seq2tm,CPAR2_103870
R01899__mito,306.688406,328.180954,420,,-4000.0,seq2topt_seq2tm,CPAR2_209910
R04953__cyto,306.798491,327.35686,1112,,-4000.0,median,
TR0000829_CYTMEM__plas,309.892297,325.310662,1163,,-4000.0,seq2topt_seq2tm,CPAR2_105400
TO1001017_CYTMEM__plas,314.505164,327.564564,802,,-4000.0,seq2topt_seq2tm,CPAR2_800720
R01324__cyto,305.678826,325.389615,790,,-4000.0,seq2topt_seq2tm,CPAR2_205700
R02408__cyto,307.169752,325.621817,387,,-4000.0,seq2topt_seq2tm,CPAR2_701500
R04990__mito,309.97492,327.86372,643,,-4000.0,seq2topt_seq2tm,CPAR2_402580
TO1000493_CYTMEM__plas,303.069598,326.666668,513,,-4000.0,seq2topt_seq2tm,CPAR2_806580
TR2900160_CYTMEM__plas,297.104886,328.070626,382,,-4000.0,seq2topt_seq2tm,CPAR2_103870
R03341__cyto,305.45249,325.943038,625,,-4000.0,seq2topt_seq2tm,CPAR2_203270
TO0000654_CYTMEM__plas,316.20606,331.455848,420,,-4000.0,seq2topt_seq2tm,CPAR2_107960
R04543__cyto,306.798491,327.35686,1112,,-4000.0,median,
R03968__cyto,310.664931,326.174799,768,,-4000.0,seq2topt_seq2tm,CPAR2_800360
TR0012582_CYTMEM__plas,306.798491,327.35686,694,,-4000.0,median,
R00181__cyto,306.798491,327.35686,758,,-4000.0,median,
R02297__cyto,307.017463,331.109622,306,,-4000.0,seq2topt_seq2tm,CPAR2_103240
R01082__mito,309.039187,324.602082,492,,-4000.0,seq2topt_seq2tm,CPAR2_808200
R03469__cyto,306.798491,327.35686,541,,-4000.0,median,
R00702__cyto,300.182268,326.440886,444,,-4000.0,seq2topt_seq2tm,CPAR2_406760
R01954__cyto,309.522263,331.604752,416,,-4000.0,seq2topt_seq2tm,CPAR2_804120
TR0000012_CYTMEM__plas,306.798491,327.35686,526,,-4000.0,median,
TR0000067_CYTMEM__plas,306.798491,327.35686,662,,-4000.0,median,
R00089__cyto,306.798491,327.35686,980,,-4000.0,median,
R00372__cyto,330.402406,331.96747,383,,-4000.0,seq2topt_seq2tm,CPAR2_600400
R00529__cyto,311.230266,330.149695,522,,-4000.0,seq2topt_seq2tm,CPAR2_203530
TR1000644_CYTMEM__plas,304.694355,328.260669,542,,-4000.0,seq2topt_seq2tm,CPAR2_200220
R11218__mito,306.798491,327.35686,519,,-4000.0,median,
R01074__cyto,306.959831,325.32402,670,,-4000.0,seq2topt_seq2tm,CPAR2_200170
TR0011715_CYTMEM__plas,306.798491,327.35686,694,,-4000.0,median,
R07043__cyto,301.026112,329.344746,565,,-4000.0,seq2topt_seq2tm,CPAR2_500140
TR2900039_CYTMEM__plas,289.88967,322.899789,287,,-4000.0,seq2topt_seq2tm,CPAR2_204490
R03596__cyto,298.031862,335.463962,320,,-4000.0,seq2topt_seq2tm,CPAR2_303180
R12085__cyto,307.500929,324.136391,424,,-4000.0,seq2topt_seq2tm,CPAR2_203170
R00494__cyto,319.701461,331.193969,623,,-4000.0,seq2topt_seq2tm,CPAR2_110410
R06527__cyto,299.693005,324.64529,415,,-4000.0,seq2topt_seq2tm,CPAR2_803230
R00707__mito,299.610192,322.904813,591,,-4000.0,seq2topt_seq2tm,CPAR2_101480
R00114__cyto,306.798491,327.35686,2128,,-4000.0,median,CPAR2_206810
R03088__cyto,301.026112,329.344746,565,,-4000.0,seq2topt_seq2tm,CPAR2_500140
R03654__cyto,312.534878,328.389236,652,,-4000.0,seq2topt_seq2tm,CPAR2_107820
TO1000310_CYTMEM__plas,314.505164,327.564564,802,,-4000.0,seq2topt_seq2tm,CPAR2_800720
TR1000258_CYTMEM__plas,296.692821,331.038335,541,,-4000.0,seq2topt_seq2tm,CPAR2_108350
R12423__mito,306.798491,327.35686,413,,-4000.0,median,
R00927__cyto,304.679514,330.082127,394,,-4000.0,seq2topt_seq2tm,CPAR2_212970
R00719__cyto,302.681018,326.452944,687,,-4000.0,seq2topt_seq2tm,CPAR2_401910
R03050__mito,305.905998,324.789557,683,,-4000.0,seq2topt_seq2tm,CPAR2_406240
R00935__cyto,304.016618,330.851319,141,,-4000.0,seq2topt_seq2tm,CPAR2_704170
R03659__cyto,309.509575,327.745685,747,,-4000.0,seq2topt_seq2tm,CPAR2_101150
R04911__cyto,330.295536,326.718155,300,,-4000.0,seq2topt_seq2tm,CPAR2_700520
TR0000776_CYTMEM__plas,309.892297,325.310662,1163,,-4000.0,seq2topt_seq2tm,CPAR2_105400
R11319__cyto,304.492088,325.333044,252,,-4000.0,seq2topt_seq2tm,CPAR2_602110
TR0015541_CYTMEM__plas,306.798491,327.35686,603,,-4000.0,median,
R01041__cyto,321.550934,329.860404,336,,-4000.0,seq2topt_seq2tm,CPAR2_800970
R00122__cyto,306.798491,327.35686,714,,-4000.0,median,
R01354__cyto,307.318979,328.477266,669,,-4000.0,seq2topt_seq2tm,CPAR2_106960
R00330__cyto,306.798491,327.35686,151,,-4000.0,median,
TR1008367_CYTMEM__plas,302.493327,328.607509,550,,-4000.0,seq2topt_seq2tm,CPAR2_702960
R02697__pero,310.550465,329.529211,501,,-4000.0,seq2topt_seq2tm,CPAR2_203980
R01082__cyto,309.039187,324.602082,492,,-4000.0,seq2topt_seq2tm,CPAR2_808200
TR2900183_CYTMEM__plas,297.104886,328.070626,382,,-4000.0,seq2topt_seq2tm,CPAR2_103870
R00994__cyto,306.730059,324.405655,373,,-4000.0,seq2topt_seq2tm,CPAR2_805510
R04360__cyto,306.798491,327.35686,297,,-4000.0,median,
R05069__mito,309.174842,327.535149,397,,-4000.0,seq2topt_seq2tm,CPAR2_603140
R09365__cyto,311.558958,326.873878,767,,-4000.0,seq2topt_seq2tm,CPAR2_802800
TR2901049_CYTMEM__plas,296.007288,327.839896,341,,-4000.0,seq2topt_seq2tm,CPAR2_406100
TR1000108_CYTMEM__plas,296.692821,331.038335,541,,-4000.0,seq2topt_seq2tm,CPAR2_108350
R01320__cyto,306.798491,327.35686,211,,-4000.0,median,
R03096__cyto,300.18218,329.107758,575,,-4000.0,seq2topt_seq2tm,CPAR2_703590
R04957__cyto,306.798491,327.35686,1966,,-4000.0,median,
R04586__cyto,306.798491,327.35686,751,,-4000.0,median,
TR0012599_CYTMEM__plas,306.798491,327.35686,962,,-4000.0,median,
R00369__cyto,330.402406,331.96747,383,,-4000.0,seq2topt_seq2tm,CPAR2_600400
TR2900120_CYTMEM__plas,297.104886,328.070626,382,,-4000.0,seq2topt_seq2tm,CPAR2_103870
R12026__cyto,314.871082,331.452534,341,,-4000.0,seq2topt_seq2tm,CPAR2_701260
R07238__cyto,301.325637,325.608119,536,,-4000.0,seq2topt_seq2tm,CPAR2_210690
R03302__pero,310.550465,329.529211,501,,-4000.0,seq2topt_seq2tm,CPAR2_203980
TR0000015_CYTMEM__plas,306.798491,327.35686,809,,-4000.0,median,
R00706__cyto,299.664966,323.199245,550,,-4000.0,seq2topt_seq2tm,CPAR2_500880
R07364__cyto,306.801137,333.203456,202,,-4000.0,seq2topt_seq2tm,CPAR2_209190
R00774__cyto,306.688209,327.378359,1825,,-4000.0,seq2topt_seq2tm,CPAR2_105520
R03646__cyto,305.888242,325.448903,651,,-4000.0,seq2topt_seq2tm,CPAR2_109290
R00115__cyto,306.053845,333.295873,492,,-4000.0,seq2topt_seq2tm,CPAR2_501660
TR2900171_CYTMEM__plas,297.104886,328.070626,382,,-4000.0,seq2topt_seq2tm,CPAR2_103870
R04640__cyto,303.017293,327.268097,279,,-4000.0,seq2topt_seq2tm,CPAR2_500430
R00926__cyto,307.318979,328.477266,669,,-4000.0,seq2topt_seq2tm,CPAR2_106960
TZ2900003_CYTMEM__plas,301.525352,328.737983,459,,-4000.0,seq2topt_seq2tm,CPAR2_212100
R08282__cyto,310.550465,329.529211,501,,-4000.0,seq2topt_seq2tm,CPAR2_203980
R09366__cyto,307.169752,325.621817,387,,-4000.0,seq2topt_seq2tm,CPAR2_701500
R02124__cyto,314.783556,328.097335,358,,-4000.0,seq2topt_seq2tm,CPAR2_501780
R01579__cyto,298.856921,330.209872,241,,-4000.0,seq2topt_seq2tm,CPAR2_106650
R00156__cyto,306.798491,327.35686,151,,-4000.0,median,
TO1001217_CYTMEM__plas,300.437986,325.474682,625,,-4000.0,seq2topt_seq2tm,CPAR2_209780
R00217__mito,306.040956,325.372449,637,,-4000.0,seq2topt_seq2tm,CPAR2_602260
R01959__cyto,330.295536,326.718155,300,,-4000.0,seq2topt_seq2tm,CPAR2_700520
TR0002198_CYTMEM__plas,293.349577,327.034876,371,,-4000.0,seq2topt_seq2tm,CPAR2_808650
TR2900227_CYTMEM__plas,297.104886,328.070626,382,,-4000.0,seq2topt_seq2tm,CPAR2_103870
R01201__cyto,304.906747,328.556988,559,,-4000.0,seq2topt_seq2tm,CPAR2_700080
TR0011789_CYTMEM__plas,306.798491,327.35686,694,,-4000.0,median,
R10828__cyto,306.798491,327.35686,313,,-4000.0,median,
R01858__cyto,300.747731,328.393379,504,,-4000.0,seq2topt_seq2tm,CPAR2_209240
R04958__cyto,306.798491,327.35686,2047,,-4000.0,median,
R05724__cyto,321.473607,328.548631,397,,-4000.0,seq2topt_seq2tm,CPAR2_101680
R00876__cyto,302.874598,328.239587,473,,-4000.0,seq2topt_seq2tm,CPAR2_204260
TO0021423_CYTMEM__plas,316.20606,331.455848,420,,-4000.0,seq2topt_seq2tm,CPAR2_107960
R09375__cyto,305.091622,326.877639,227,,-4000.0,seq2topt_seq2tm,CPAR2_201320
R01920__cyto,315.109412,329.938152,297,,-4000.0,seq2topt_seq2tm,CPAR2_406730
R04891__pero,310.550465,329.529211,501,,-4000.0,seq2topt_seq2tm,CPAR2_203980
TR2900009_CYTMEM__plas,293.186436,328.34231,289,,-4000.0,seq2topt_seq2tm,CPAR2_600780
R05064__cyto,309.472585,327.633086,482,,-4000.0,seq2topt_seq2tm,CPAR2_108690
R00715__cyto,304.408192,325.030085,373,,-4000.0,seq2topt_seq2tm,CPAR2_500810
R07140__cyto,311.343312,327.061197,379,,-4000.0,seq2topt_seq2tm,CPAR2_200560
TO1000506_CYTMEM__plas,314.505164,327.564564,802,,-4000.0,seq2topt_seq2tm,CPAR2_800720
R01138__cyto,300.747731,328.393379,504,,-4000.0,seq2topt_seq2tm,CPAR2_209240
TR0020344_CYTMEM__plas,309.47991,327.442595,451,,-4000.0,seq2topt_seq2tm,CPAR2_209630
R01641__cyto,328.167536,330.49731,681,,-4000.0,seq2topt_seq2tm,CPAR2_804740
R04892__pero,310.550465,329.529211,501,,-4000.0,seq2topt_seq2tm,CPAR2_203980
R03875__cyto,306.798491,327.35686,1149,,-4000.0,median,
