rxn_id,enz,sub,bigg,mnx,Temp_C,Temp_K
PUNP5_REVNo1,P45563,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,42.5,315.65
PUNP5_REVNo1,P45563,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,48.75,321.9
PUNP5_REVNo1,P45563,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,55.0,328.15
PUNP5_REVNo2,P0ABP8,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,5.0,278.15
PUNP5_REVNo2,P0ABP8,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,11.25,284.4
PUNP5_REVNo2,P0ABP8,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,17.5,290.65
PUNP5_REVNo2,P0ABP8,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,23.75,296.9
PUNP5_REVNo2,P0ABP8,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,30.0,303.15
PUNP5_REVNo2,P0ABP8,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,36.25,309.4
PUNP5_REVNo2,P0ABP8,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,42.5,315.65
PUNP5_REVNo2,P0ABP8,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,48.75,321.9
PUNP5_REVNo2,P0ABP8,Alpha-D-Ribose 1-phosphate,r1p,MNXM295,55.0,328.15
PUNP6_REVNo1,P0ABP8,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,5.0,278.15
PUNP6_REVNo1,P0ABP8,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,11.25,284.4
PUNP6_REVNo1,P0ABP8,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,17.5,290.65
PUNP6_REVNo1,P0ABP8,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,23.75,296.9
PUNP6_REVNo1,P0ABP8,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,30.0,303.15
PUNP6_REVNo1,P0ABP8,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,36.25,309.4
PUNP6_REVNo1,P0ABP8,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,42.5,315.65
PUNP6_REVNo1,P0ABP8,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,48.75,321.9
PUNP6_REVNo1,P0ABP8,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,55.0,328.15
PUNP6_REVNo2,P45563,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,5.0,278.15
PUNP6_REVNo2,P45563,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,11.25,284.4
PUNP6_REVNo2,P45563,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,17.5,290.65
PUNP6_REVNo2,P45563,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,23.75,296.9
PUNP6_REVNo2,P45563,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,30.0,303.15
PUNP6_REVNo2,P45563,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,36.25,309.4
PUNP6_REVNo2,P45563,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,42.5,315.65
PUNP6_REVNo2,P45563,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,48.75,321.9
PUNP6_REVNo2,P45563,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,55.0,328.15
PUNP7_REVNo1,P45563,Xanthine,xan,MNXM174,5.0,278.15
PUNP7_REVNo1,P45563,Xanthine,xan,MNXM174,11.25,284.4
PUNP7_REVNo1,P45563,Xanthine,xan,MNXM174,17.5,290.65
PUNP7_REVNo1,P45563,Xanthine,xan,MNXM174,23.75,296.9
PUNP7_REVNo1,P45563,Xanthine,xan,MNXM174,30.0,303.15
PUNP7_REVNo1,P45563,Xanthine,xan,MNXM174,36.25,309.4
PUNP7_REVNo1,P45563,Xanthine,xan,MNXM174,42.5,315.65
PUNP7_REVNo1,P45563,Xanthine,xan,MNXM174,48.75,321.9
PUNP7_REVNo1,P45563,Xanthine,xan,MNXM174,55.0,328.15
ALCD2x_REVNo1,P0A9Q7,Acetaldehyde,acald,MNXM75,5.0,278.15
ALCD2x_REVNo1,P0A9Q7,Acetaldehyde,acald,MNXM75,11.25,284.4
ALCD2x_REVNo1,P0A9Q7,Acetaldehyde,acald,MNXM75,17.5,290.65
ALCD2x_REVNo1,P0A9Q7,Acetaldehyde,acald,MNXM75,23.75,296.9
ALCD2x_REVNo1,P0A9Q7,Acetaldehyde,acald,MNXM75,30.0,303.15
ALCD2x_REVNo1,P0A9Q7,Acetaldehyde,acald,MNXM75,36.25,309.4
ALCD2x_REVNo1,P0A9Q7,Acetaldehyde,acald,MNXM75,42.5,315.65
ALCD2x_REVNo1,P0A9Q7,Acetaldehyde,acald,MNXM75,48.75,321.9
ALCD2x_REVNo1,P0A9Q7,Acetaldehyde,acald,MNXM75,55.0,328.15
ALCD2x_REVNo2,P39451,Acetaldehyde,acald,MNXM75,5.0,278.15
ALCD2x_REVNo2,P39451,Acetaldehyde,acald,MNXM75,11.25,284.4
ALCD2x_REVNo2,P39451,Acetaldehyde,acald,MNXM75,17.5,290.65
ALCD2x_REVNo2,P39451,Acetaldehyde,acald,MNXM75,23.75,296.9
ALCD2x_REVNo2,P39451,Acetaldehyde,acald,MNXM75,30.0,303.15
ALCD2x_REVNo2,P39451,Acetaldehyde,acald,MNXM75,36.25,309.4
ALCD2x_REVNo2,P39451,Acetaldehyde,acald,MNXM75,42.5,315.65
ALCD2x_REVNo2,P39451,Acetaldehyde,acald,MNXM75,48.75,321.9
ALCD2x_REVNo2,P39451,Acetaldehyde,acald,MNXM75,55.0,328.15
RMI_REVNo1,P32170,L-Rhamnulose,rml,MNXM1750,5.0,278.15
RMI_REVNo1,P32170,L-Rhamnulose,rml,MNXM1750,11.25,284.4
RMI_REVNo1,P32170,L-Rhamnulose,rml,MNXM1750,17.5,290.65
RMI_REVNo1,P32170,L-Rhamnulose,rml,MNXM1750,23.75,296.9
RMI_REVNo1,P32170,L-Rhamnulose,rml,MNXM1750,30.0,303.15
RMI_REVNo1,P32170,L-Rhamnulose,rml,MNXM1750,36.25,309.4
RMI_REVNo1,P32170,L-Rhamnulose,rml,MNXM1750,42.5,315.65
RMI_REVNo1,P32170,L-Rhamnulose,rml,MNXM1750,48.75,321.9
RMI_REVNo1,P32170,L-Rhamnulose,rml,MNXM1750,55.0,328.15
LYSAM_REVNo1,P39280,"(3S)-3,6-Diaminohexanoate",36dahx,MNXM1865,5.0,278.15
LYSAM_REVNo1,P39280,"(3S)-3,6-Diaminohexanoate",36dahx,MNXM1865,11.25,284.4
LYSAM_REVNo1,P39280,"(3S)-3,6-Diaminohexanoate",36dahx,MNXM1865,17.5,290.65
LYSAM_REVNo1,P39280,"(3S)-3,6-Diaminohexanoate",36dahx,MNXM1865,23.75,296.9
LYSAM_REVNo1,P39280,"(3S)-3,6-Diaminohexanoate",36dahx,MNXM1865,30.0,303.15
LYSAM_REVNo1,P39280,"(3S)-3,6-Diaminohexanoate",36dahx,MNXM1865,36.25,309.4
LYSAM_REVNo1,P39280,"(3S)-3,6-Diaminohexanoate",36dahx,MNXM1865,42.5,315.65
LYSAM_REVNo1,P39280,"(3S)-3,6-Diaminohexanoate",36dahx,MNXM1865,48.75,321.9
LYSAM_REVNo1,P39280,"(3S)-3,6-Diaminohexanoate",36dahx,MNXM1865,55.0,328.15
IPPMIa_REVNo1,P0A6A6,2-Isopropylmaleate,2ippm,MNXM1706,5.0,278.15
IPPMIa_REVNo1,P0A6A6,2-Isopropylmaleate,2ippm,MNXM1706,11.25,284.4
IPPMIa_REVNo1,P0A6A6,2-Isopropylmaleate,2ippm,MNXM1706,17.5,290.65
IPPMIa_REVNo1,P0A6A6,2-Isopropylmaleate,2ippm,MNXM1706,23.75,296.9
IPPMIa_REVNo1,P0A6A6,2-Isopropylmaleate,2ippm,MNXM1706,30.0,303.15
IPPMIa_REVNo1,P0A6A6,2-Isopropylmaleate,2ippm,MNXM1706,36.25,309.4
IPPMIa_REVNo1,P0A6A6,2-Isopropylmaleate,2ippm,MNXM1706,42.5,315.65
IPPMIa_REVNo1,P0A6A6,2-Isopropylmaleate,2ippm,MNXM1706,48.75,321.9
IPPMIa_REVNo1,P0A6A6,2-Isopropylmaleate,2ippm,MNXM1706,55.0,328.15
MDH_REVNo1,P61889,Oxaloacetate,oaa,MNXM46,5.0,278.15
MDH_REVNo1,P61889,Oxaloacetate,oaa,MNXM46,11.25,284.4
MDH_REVNo1,P61889,Oxaloacetate,oaa,MNXM46,17.5,290.65
MDH_REVNo1,P61889,Oxaloacetate,oaa,MNXM46,23.75,296.9
MDH_REVNo1,P61889,Oxaloacetate,oaa,MNXM46,30.0,303.15
MDH_REVNo1,P61889,Oxaloacetate,oaa,MNXM46,36.25,309.4
MDH_REVNo1,P61889,Oxaloacetate,oaa,MNXM46,42.5,315.65
MDH_REVNo1,P61889,Oxaloacetate,oaa,MNXM46,48.75,321.9
MDH_REVNo1,P61889,Oxaloacetate,oaa,MNXM46,55.0,328.15
FUM_REVNo1,P0AC33,L-Malate,mal__L,MNXM98,5.0,278.15
FUM_REVNo1,P0AC33,L-Malate,mal__L,MNXM98,11.25,284.4
FUM_REVNo1,P0AC33,L-Malate,mal__L,MNXM98,17.5,290.65
FUM_REVNo1,P0AC33,L-Malate,mal__L,MNXM98,23.75,296.9
FUM_REVNo1,P0AC33,L-Malate,mal__L,MNXM98,30.0,303.15
FUM_REVNo1,P0AC33,L-Malate,mal__L,MNXM98,36.25,309.4
FUM_REVNo1,P0AC33,L-Malate,mal__L,MNXM98,42.5,315.65
FUM_REVNo1,P0AC33,L-Malate,mal__L,MNXM98,48.75,321.9
FUM_REVNo1,P0AC33,L-Malate,mal__L,MNXM98,55.0,328.15
FUM_REVNo2,P14407,L-Malate,mal__L,MNXM98,5.0,278.15
FUM_REVNo2,P14407,L-Malate,mal__L,MNXM98,11.25,284.4
FUM_REVNo2,P14407,L-Malate,mal__L,MNXM98,17.5,290.65
FUM_REVNo2,P14407,L-Malate,mal__L,MNXM98,23.75,296.9
FUM_REVNo2,P14407,L-Malate,mal__L,MNXM98,30.0,303.15
FUM_REVNo2,P14407,L-Malate,mal__L,MNXM98,36.25,309.4
FUM_REVNo2,P14407,L-Malate,mal__L,MNXM98,42.5,315.65
FUM_REVNo2,P14407,L-Malate,mal__L,MNXM98,48.75,321.9
FUM_REVNo2,P14407,L-Malate,mal__L,MNXM98,55.0,328.15
FUM_REVNo3,P05042,L-Malate,mal__L,MNXM98,5.0,278.15
FUM_REVNo3,P05042,L-Malate,mal__L,MNXM98,11.25,284.4
FUM_REVNo3,P05042,L-Malate,mal__L,MNXM98,17.5,290.65
FUM_REVNo3,P05042,L-Malate,mal__L,MNXM98,23.75,296.9
FUM_REVNo3,P05042,L-Malate,mal__L,MNXM98,30.0,303.15
FUM_REVNo3,P05042,L-Malate,mal__L,MNXM98,36.25,309.4
FUM_REVNo3,P05042,L-Malate,mal__L,MNXM98,42.5,315.65
FUM_REVNo3,P05042,L-Malate,mal__L,MNXM98,48.75,321.9
FUM_REVNo3,P05042,L-Malate,mal__L,MNXM98,55.0,328.15
OHPBAT_REVNo1,P23721,2-Oxoglutarate,akg,MNXM20,5.0,278.15
OHPBAT_REVNo1,P23721,2-Oxoglutarate,akg,MNXM20,11.25,284.4
OHPBAT_REVNo1,P23721,2-Oxoglutarate,akg,MNXM20,17.5,290.65
OHPBAT_REVNo1,P23721,2-Oxoglutarate,akg,MNXM20,23.75,296.9
OHPBAT_REVNo1,P23721,2-Oxoglutarate,akg,MNXM20,30.0,303.15
OHPBAT_REVNo1,P23721,2-Oxoglutarate,akg,MNXM20,36.25,309.4
OHPBAT_REVNo1,P23721,2-Oxoglutarate,akg,MNXM20,42.5,315.65
OHPBAT_REVNo1,P23721,2-Oxoglutarate,akg,MNXM20,48.75,321.9
OHPBAT_REVNo1,P23721,2-Oxoglutarate,akg,MNXM20,55.0,328.15
KARA1_REVNo1,P05793,(S)-2-Acetolactate,alac__S,MNXM114079,5.0,278.15
KARA1_REVNo1,P05793,(S)-2-Acetolactate,alac__S,MNXM114079,11.25,284.4
KARA1_REVNo1,P05793,(S)-2-Acetolactate,alac__S,MNXM114079,17.5,290.65
KARA1_REVNo1,P05793,(S)-2-Acetolactate,alac__S,MNXM114079,23.75,296.9
KARA1_REVNo1,P05793,(S)-2-Acetolactate,alac__S,MNXM114079,30.0,303.15
KARA1_REVNo1,P05793,(S)-2-Acetolactate,alac__S,MNXM114079,36.25,309.4
KARA1_REVNo1,P05793,(S)-2-Acetolactate,alac__S,MNXM114079,42.5,315.65
KARA1_REVNo1,P05793,(S)-2-Acetolactate,alac__S,MNXM114079,48.75,321.9
KARA1_REVNo1,P05793,(S)-2-Acetolactate,alac__S,MNXM114079,55.0,328.15
KARA2_REVNo1,P05793,"(R)-2,3-Dihydroxy-3-methylpentanoate",23dhmp,MNXM1202,5.0,278.15
KARA2_REVNo1,P05793,"(R)-2,3-Dihydroxy-3-methylpentanoate",23dhmp,MNXM1202,11.25,284.4
KARA2_REVNo1,P05793,"(R)-2,3-Dihydroxy-3-methylpentanoate",23dhmp,MNXM1202,17.5,290.65
KARA2_REVNo1,P05793,"(R)-2,3-Dihydroxy-3-methylpentanoate",23dhmp,MNXM1202,23.75,296.9
KARA2_REVNo1,P05793,"(R)-2,3-Dihydroxy-3-methylpentanoate",23dhmp,MNXM1202,30.0,303.15
KARA2_REVNo1,P05793,"(R)-2,3-Dihydroxy-3-methylpentanoate",23dhmp,MNXM1202,36.25,309.4
KARA2_REVNo1,P05793,"(R)-2,3-Dihydroxy-3-methylpentanoate",23dhmp,MNXM1202,42.5,315.65
KARA2_REVNo1,P05793,"(R)-2,3-Dihydroxy-3-methylpentanoate",23dhmp,MNXM1202,48.75,321.9
KARA2_REVNo1,P05793,"(R)-2,3-Dihydroxy-3-methylpentanoate",23dhmp,MNXM1202,55.0,328.15
ICHORS_copy2_REVNo1,P38051,Isochorismate,ichor,MNXM799,5.0,278.15
ICHORS_copy2_REVNo1,P38051,Isochorismate,ichor,MNXM799,11.25,284.4
ICHORS_copy2_REVNo1,P38051,Isochorismate,ichor,MNXM799,17.5,290.65
ICHORS_copy2_REVNo1,P38051,Isochorismate,ichor,MNXM799,23.75,296.9
ICHORS_copy2_REVNo1,P38051,Isochorismate,ichor,MNXM799,30.0,303.15
ICHORS_copy2_REVNo1,P38051,Isochorismate,ichor,MNXM799,36.25,309.4
ICHORS_copy2_REVNo1,P38051,Isochorismate,ichor,MNXM799,42.5,315.65
ICHORS_copy2_REVNo1,P38051,Isochorismate,ichor,MNXM799,48.75,321.9
ICHORS_copy2_REVNo1,P38051,Isochorismate,ichor,MNXM799,55.0,328.15
DHBD_REVNo1,P15047,"2,3-Dihydroxybenzoate",23dhb,MNXM455,5.0,278.15
DHBD_REVNo1,P15047,"2,3-Dihydroxybenzoate",23dhb,MNXM455,11.25,284.4
DHBD_REVNo1,P15047,"2,3-Dihydroxybenzoate",23dhb,MNXM455,17.5,290.65
DHBD_REVNo1,P15047,"2,3-Dihydroxybenzoate",23dhb,MNXM455,23.75,296.9
DHBD_REVNo1,P15047,"2,3-Dihydroxybenzoate",23dhb,MNXM455,30.0,303.15
DHBD_REVNo1,P15047,"2,3-Dihydroxybenzoate",23dhb,MNXM455,36.25,309.4
DHBD_REVNo1,P15047,"2,3-Dihydroxybenzoate",23dhb,MNXM455,42.5,315.65
DHBD_REVNo1,P15047,"2,3-Dihydroxybenzoate",23dhb,MNXM455,48.75,321.9
DHBD_REVNo1,P15047,"2,3-Dihydroxybenzoate",23dhb,MNXM455,55.0,328.15
RBP4E_REVNo1,P08203,D-Xylulose 5-phosphate,xu5p__D,MNXM186,5.0,278.15
RBP4E_REVNo1,P08203,D-Xylulose 5-phosphate,xu5p__D,MNXM186,11.25,284.4
RBP4E_REVNo1,P08203,D-Xylulose 5-phosphate,xu5p__D,MNXM186,17.5,290.65
RBP4E_REVNo1,P08203,D-Xylulose 5-phosphate,xu5p__D,MNXM186,23.75,296.9
RBP4E_REVNo1,P08203,D-Xylulose 5-phosphate,xu5p__D,MNXM186,30.0,303.15
RBP4E_REVNo1,P08203,D-Xylulose 5-phosphate,xu5p__D,MNXM186,36.25,309.4
RBP4E_REVNo1,P08203,D-Xylulose 5-phosphate,xu5p__D,MNXM186,42.5,315.65
RBP4E_REVNo1,P08203,D-Xylulose 5-phosphate,xu5p__D,MNXM186,48.75,321.9
RBP4E_REVNo1,P08203,D-Xylulose 5-phosphate,xu5p__D,MNXM186,55.0,328.15
RBP4E_REVNo2,P39306,D-Xylulose 5-phosphate,xu5p__D,MNXM186,5.0,278.15
RBP4E_REVNo2,P39306,D-Xylulose 5-phosphate,xu5p__D,MNXM186,11.25,284.4
RBP4E_REVNo2,P39306,D-Xylulose 5-phosphate,xu5p__D,MNXM186,17.5,290.65
RBP4E_REVNo2,P39306,D-Xylulose 5-phosphate,xu5p__D,MNXM186,23.75,296.9
RBP4E_REVNo2,P39306,D-Xylulose 5-phosphate,xu5p__D,MNXM186,30.0,303.15
RBP4E_REVNo2,P39306,D-Xylulose 5-phosphate,xu5p__D,MNXM186,36.25,309.4
RBP4E_REVNo2,P39306,D-Xylulose 5-phosphate,xu5p__D,MNXM186,42.5,315.65
RBP4E_REVNo2,P39306,D-Xylulose 5-phosphate,xu5p__D,MNXM186,48.75,321.9
RBP4E_REVNo2,P39306,D-Xylulose 5-phosphate,xu5p__D,MNXM186,55.0,328.15
RBP4E_REVNo3,P37680,D-Xylulose 5-phosphate,xu5p__D,MNXM186,5.0,278.15
RBP4E_REVNo3,P37680,D-Xylulose 5-phosphate,xu5p__D,MNXM186,11.25,284.4
RBP4E_REVNo3,P37680,D-Xylulose 5-phosphate,xu5p__D,MNXM186,17.5,290.65
RBP4E_REVNo3,P37680,D-Xylulose 5-phosphate,xu5p__D,MNXM186,23.75,296.9
RBP4E_REVNo3,P37680,D-Xylulose 5-phosphate,xu5p__D,MNXM186,30.0,303.15
RBP4E_REVNo3,P37680,D-Xylulose 5-phosphate,xu5p__D,MNXM186,36.25,309.4
RBP4E_REVNo3,P37680,D-Xylulose 5-phosphate,xu5p__D,MNXM186,42.5,315.65
RBP4E_REVNo3,P37680,D-Xylulose 5-phosphate,xu5p__D,MNXM186,48.75,321.9
RBP4E_REVNo3,P37680,D-Xylulose 5-phosphate,xu5p__D,MNXM186,55.0,328.15
HACD6_REVNo1,P21177,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,5.0,278.15
HACD6_REVNo1,P21177,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,11.25,284.4
HACD6_REVNo1,P21177,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,17.5,290.65
HACD6_REVNo1,P21177,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,23.75,296.9
HACD6_REVNo1,P21177,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,30.0,303.15
HACD6_REVNo1,P21177,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,36.25,309.4
HACD6_REVNo1,P21177,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,42.5,315.65
HACD6_REVNo1,P21177,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,48.75,321.9
HACD6_REVNo1,P21177,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,55.0,328.15
HACD6_REVNo2,P77399,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,5.0,278.15
HACD6_REVNo2,P77399,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,11.25,284.4
HACD6_REVNo2,P77399,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,17.5,290.65
HACD6_REVNo2,P77399,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,23.75,296.9
HACD6_REVNo2,P77399,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,30.0,303.15
HACD6_REVNo2,P77399,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,36.25,309.4
HACD6_REVNo2,P77399,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,42.5,315.65
HACD6_REVNo2,P77399,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,48.75,321.9
HACD6_REVNo2,P77399,(S)-3-Hydroxytetradecanoyl-CoA,3htdcoa,MNXM767,55.0,328.15
ECOAH1_REVNo1,P77399,Crotonoyl-CoA,b2coa,MNXM214,5.0,278.15
ECOAH1_REVNo1,P77399,Crotonoyl-CoA,b2coa,MNXM214,11.25,284.4
ECOAH1_REVNo1,P77399,Crotonoyl-CoA,b2coa,MNXM214,17.5,290.65
ECOAH1_REVNo1,P77399,Crotonoyl-CoA,b2coa,MNXM214,23.75,296.9
ECOAH1_REVNo1,P77399,Crotonoyl-CoA,b2coa,MNXM214,30.0,303.15
ECOAH1_REVNo1,P77399,Crotonoyl-CoA,b2coa,MNXM214,36.25,309.4
ECOAH1_REVNo1,P77399,Crotonoyl-CoA,b2coa,MNXM214,42.5,315.65
ECOAH1_REVNo1,P77399,Crotonoyl-CoA,b2coa,MNXM214,48.75,321.9
ECOAH1_REVNo1,P77399,Crotonoyl-CoA,b2coa,MNXM214,55.0,328.15
ECOAH1_REVNo2,P21177,Crotonoyl-CoA,b2coa,MNXM214,5.0,278.15
ECOAH1_REVNo2,P21177,Crotonoyl-CoA,b2coa,MNXM214,11.25,284.4
ECOAH1_REVNo2,P21177,Crotonoyl-CoA,b2coa,MNXM214,17.5,290.65
ECOAH1_REVNo2,P21177,Crotonoyl-CoA,b2coa,MNXM214,23.75,296.9
ECOAH1_REVNo2,P21177,Crotonoyl-CoA,b2coa,MNXM214,30.0,303.15
ECOAH1_REVNo2,P21177,Crotonoyl-CoA,b2coa,MNXM214,36.25,309.4
ECOAH1_REVNo2,P21177,Crotonoyl-CoA,b2coa,MNXM214,42.5,315.65
ECOAH1_REVNo2,P21177,Crotonoyl-CoA,b2coa,MNXM214,48.75,321.9
ECOAH1_REVNo2,P21177,Crotonoyl-CoA,b2coa,MNXM214,55.0,328.15
ECOAH2_REVNo1,P77399,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,5.0,278.15
ECOAH2_REVNo1,P77399,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,11.25,284.4
ECOAH2_REVNo1,P77399,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,17.5,290.65
ECOAH2_REVNo1,P77399,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,23.75,296.9
ECOAH2_REVNo1,P77399,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,30.0,303.15
ECOAH2_REVNo1,P77399,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,36.25,309.4
ECOAH2_REVNo1,P77399,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,42.5,315.65
ECOAH2_REVNo1,P77399,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,48.75,321.9
ECOAH2_REVNo1,P77399,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,55.0,328.15
ECOAH2_REVNo2,P21177,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,5.0,278.15
ECOAH2_REVNo2,P21177,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,11.25,284.4
ECOAH2_REVNo2,P21177,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,17.5,290.65
ECOAH2_REVNo2,P21177,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,23.75,296.9
ECOAH2_REVNo2,P21177,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,30.0,303.15
ECOAH2_REVNo2,P21177,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,36.25,309.4
ECOAH2_REVNo2,P21177,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,42.5,315.65
ECOAH2_REVNo2,P21177,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,48.75,321.9
ECOAH2_REVNo2,P21177,Trans-Hex-2-enoyl-CoA,hx2coa,MNXM753,55.0,328.15
AGPR_REVNo1,P11446,N-Acetyl-L-glutamyl 5-phosphate,acg5p,MNXM1384,5.0,278.15
AGPR_REVNo1,P11446,N-Acetyl-L-glutamyl 5-phosphate,acg5p,MNXM1384,11.25,284.4
AGPR_REVNo1,P11446,N-Acetyl-L-glutamyl 5-phosphate,acg5p,MNXM1384,17.5,290.65
AGPR_REVNo1,P11446,N-Acetyl-L-glutamyl 5-phosphate,acg5p,MNXM1384,23.75,296.9
AGPR_REVNo1,P11446,N-Acetyl-L-glutamyl 5-phosphate,acg5p,MNXM1384,30.0,303.15
AGPR_REVNo1,P11446,N-Acetyl-L-glutamyl 5-phosphate,acg5p,MNXM1384,36.25,309.4
AGPR_REVNo1,P11446,N-Acetyl-L-glutamyl 5-phosphate,acg5p,MNXM1384,42.5,315.65
AGPR_REVNo1,P11446,N-Acetyl-L-glutamyl 5-phosphate,acg5p,MNXM1384,48.75,321.9
AGPR_REVNo1,P11446,N-Acetyl-L-glutamyl 5-phosphate,acg5p,MNXM1384,55.0,328.15
G1SAT_REVNo1,P23893,5-Amino-4-oxopentanoate,5aop,MNXM405,5.0,278.15
G1SAT_REVNo1,P23893,5-Amino-4-oxopentanoate,5aop,MNXM405,11.25,284.4
G1SAT_REVNo1,P23893,5-Amino-4-oxopentanoate,5aop,MNXM405,17.5,290.65
G1SAT_REVNo1,P23893,5-Amino-4-oxopentanoate,5aop,MNXM405,23.75,296.9
G1SAT_REVNo1,P23893,5-Amino-4-oxopentanoate,5aop,MNXM405,30.0,303.15
G1SAT_REVNo1,P23893,5-Amino-4-oxopentanoate,5aop,MNXM405,36.25,309.4
G1SAT_REVNo1,P23893,5-Amino-4-oxopentanoate,5aop,MNXM405,42.5,315.65
G1SAT_REVNo1,P23893,5-Amino-4-oxopentanoate,5aop,MNXM405,48.75,321.9
G1SAT_REVNo1,P23893,5-Amino-4-oxopentanoate,5aop,MNXM405,55.0,328.15
ECOAH3_REVNo1,P77399,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,5.0,278.15
ECOAH3_REVNo1,P77399,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,11.25,284.4
ECOAH3_REVNo1,P77399,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,17.5,290.65
ECOAH3_REVNo1,P77399,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,23.75,296.9
ECOAH3_REVNo1,P77399,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,30.0,303.15
ECOAH3_REVNo1,P77399,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,36.25,309.4
ECOAH3_REVNo1,P77399,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,42.5,315.65
ECOAH3_REVNo1,P77399,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,48.75,321.9
ECOAH3_REVNo1,P77399,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,55.0,328.15
ECOAH3_REVNo2,P21177,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,5.0,278.15
ECOAH3_REVNo2,P21177,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,11.25,284.4
ECOAH3_REVNo2,P21177,Trans-Oct-2-enoyl-CoA,oc2coa,MNXM784,17.5,290.65
