id,target,pred_tm
Sequence3156,46.4107102239585,63.8704
Sequence13016,71.4443695562974,69.955641
Sequence14714,43.4830535729927,53.673309
Sequence13201,78.4481750138171,72.868872
Sequence15968,46.8088511521236,50.245249
Sequence13640,94.7359284073291,84.66742
Sequence9082,49.2663865512313,58.145022
Sequence1472,53.4718327067577,53.41475
Sequence18539,39.1237212624599,51.452166
Sequence14373,75.5225915160406,80.963111
Sequence25121,53.2240977987164,57.796967
Sequence285,64.0213381782299,76.774341
Sequence19094,48.8964942287996,64.265436
Sequence10430,50.5594917601252,54.527861
Sequence14981,49.2093786436387,55.117422
Sequence16230,42.6767581446265,53.800029
Sequence27605,54.2055591638084,54.151618
Sequence23238,51.3918360087678,53.63009
Sequence10869,36.2569882967458,56.171769
Sequence10539,44.0238605400282,56.023794
Sequence14595,78.0488844639337,89.041996
Sequence11992,48.9655480201468,51.42597
Sequence5888,48.5111774386619,58.064359
Sequence25037,47.1154866824842,52.277553
Sequence11431,56.2458825677898,57.054377
Sequence2833,38.1717981519985,59.441823
Sequence19439,46.5386188773087,51.665735
Sequence470,73.5401663700937,63.936281
Sequence26420,45.0151255693851,56.475389
Sequence22687,49.7938951090289,53.340465
Sequence20669,50.2137989793945,54.490274
Sequence9499,56.4292779957783,57.363057
Sequence10851,35.2799298619297,59.42471
Sequence11062,44.3589548941155,51.616853
Sequence23380,52.3827849641708,53.940338
Sequence2459,37.7056813304779,54.832244
Sequence3455,47.3351677003537,51.860845
Sequence15867,44.015650085303,51.233393
Sequence26376,46.6311009805559,51.643109
Sequence13955,87.4546140652295,85.55364
Sequence1354,55.5705294176635,54.968929
Sequence2925,46.9142320183488,52.318305
Sequence10311,41.1857608014237,52.333379
Sequence16902,49.940936354292,57.572645
Sequence25349,63.0968302266211,53.593421
Sequence26144,46.0274177088937,55.169594
Sequence6734,49.6248757697416,57.3102
Sequence8531,57.6260036134667,53.972888
Sequence27465,47.1381674760899,53.986323
Sequence14031,85.0304484074553,82.149321
Sequence8113,33.7342306624531,55.628812
Sequence5425,46.689078141937,54.434699
Sequence651,71.5291417833075,71.811008
Sequence14288,95.1062968896637,88.087726
Sequence14166,78.8874153611535,78.507674
Sequence3764,37.9225614953525,53.665704
Sequence11934,53.6078318900037,53.400838
Sequence1015,62.1412587376412,52.851921
Sequence1190,42.5844270679321,51.324213
Sequence445,78.2988775688749,65.62553
Sequence20998,53.2922821510279,53.864521
Sequence4492,44.5113184897022,53.699499
Sequence24991,52.8176736725546,52.521545
Sequence22697,57.451024030044,54.267955
Sequence5268,56.2860974505011,55.972987
Sequence15602,50.5351270373272,54.90551
Sequence10908,40.0190709005076,52.498662
Sequence16855,44.0984251169166,53.863716
Sequence21068,63.6290625972925,55.571067
Sequence8314,45.8793604210779,54.023927
Sequence18182,46.5038655012051,53.964317
Sequence25897,51.2559534898294,52.15838
Sequence6976,46.2041443741421,55.852079
Sequence18258,41.5092441305036,49.864638
Sequence18807,41.8779990445703,53.946704
Sequence24278,50.759790239186,52.991378
Sequence27084,52.9506423977332,53.923529
Sequence11104,40.6521269266589,51.56793
Sequence12748,70.9503773792567,72.125137
Sequence11907,42.1365540235212,55.882066
Sequence26245,59.3839020927146,55.307513
Sequence10258,50.2853871277999,53.138298
Sequence10650,45.376235659441,56.75894
Sequence15001,45.7288237724867,54.196614
Sequence6617,48.284541503495,54.625368
Sequence13814,87.8457211499636,72.287214
Sequence6594,50.598657607125,70.032054
Sequence18094,54.8982912297662,53.946763
Sequence5244,46.0313448965657,52.910173
Sequence21929,53.3857478291349,55.599266
Sequence25734,50.306748422913,53.224456
Sequence19529,39.8961261894351,52.714932
Sequence27031,63.7628524010355,52.354789
Sequence8162,57.3572275856828,62.696105
Sequence1766,49.9548459996539,52.995592
Sequence4865,46.0419907161896,57.23322
Sequence24743,55.941029339035,53.84509
Sequence15772,39.5230669446044,57.160026
Sequence18302,43.7076181001751,53.913039
Sequence14260,79.3648917764028,86.287862
Sequence23587,54.6116410646571,52.234632
Sequence16525,41.2967272532919,52.57948
Sequence25459,54.5013527516461,56.251484
Sequence26635,47.6927939397613,53.092951
Sequence17711,41.9542743469653,53.088063
Sequence8166,59.0972415050356,60.232282
Sequence13904,93.5893950071153,85.26876
Sequence20063,48.8685946772703,53.453213
Sequence13409,43.4278834855637,54.568821
Sequence16143,48.2105099770454,54.695058
Sequence3732,40.0267299168471,52.538341
Sequence1105,45.4945213451506,52.080011
Sequence11730,45.3498449034798,51.797342
Sequence9947,40.9564793830473,60.903352
Sequence9414,42.7122506387841,59.273112
Sequence6384,50.2576081092759,53.050482
Sequence13597,93.3937478140521,90.022576
Sequence26969,51.4829234571564,53.528255
Sequence8444,50.8196897152052,51.161689
Sequence27915,50.3117323245206,54.147494
Sequence13245,43.7482055963782,53.992349
Sequence20096,53.3292391635102,52.543688
Sequence1855,46.3554002273147,51.232386
Sequence9232,49.3362620599397,56.90347
Sequence5175,65.3808055218369,57.73176
Sequence23747,48.3372875828896,52.695382
Sequence18965,39.6399102431595,58.97311
Sequence24665,58.322468829095,56.402546
Sequence12484,49.9909102389334,60.071158
Sequence14242,72.3216461234839,72.532237
Sequence26880,48.2425863373372,53.779507
Sequence884,47.3033184232266,52.389157
Sequence1529,49.5569648986598,51.752287
Sequence20320,54.3653752686829,54.310268
Sequence6163,42.024179489531,52.959365
Sequence20009,49.0529049895401,54.041368
Sequence26602,50.7598361440532,59.077275
Sequence21401,47.878360924357,56.603581
Sequence1792,45.5553886569895,54.262137
Sequence1864,48.6601807423266,55.097377
Sequence26922,50.5402844422127,53.421402
Sequence8384,53.4244109203206,52.493167
Sequence2279,45.3624537373225,53.996003
Sequence7782,52.9045838016083,55.732685
Sequence4732,50.3929703123376,63.163793
Sequence18148,46.6591575405602,54.44237
Sequence25645,49.3748157282301,52.166617
Sequence18379,40.2800379903534,53.717077
Sequence1446,45.6354658645884,50.669622
Sequence17166,49.2978252864253,49.884352
Sequence14187,75.3698336297434,83.140922
Sequence10720,39.1911616488332,52.581656
Sequence18633,44.5989225075201,54.547435
Sequence13647,93.2468514780076,77.110612
Sequence25077,43.3914618159365,53.176296
Sequence13994,72.8857260697838,79.081833
Sequence12373,39.9849524816001,53.650856
Sequence21786,50.6485498435389,52.777845
Sequence24971,48.3260340189014,52.010322
Sequence20020,50.0798356270225,54.372925
Sequence23893,66.5558287283927,54.535866
Sequence17120,53.9761842274146,52.818632
Sequence17656,46.8075850896357,52.992666
Sequence22575,48.6196948115493,55.328155
Sequence18808,45.2876257884891,52.632147
Sequence17966,45.2101617962753,54.448897
Sequence27238,47.3227868878959,57.518739
Sequence22650,54.7762373378674,52.1146
Sequence19694,45.0189829295088,55.415612
Sequence24407,45.2023642939918,52.870905
Sequence12480,53.8401162180568,54.866129
Sequence3367,45.2060712952158,61.37743
Sequence10292,56.1930356696205,56.8353
Sequence27781,42.6284454853707,52.129006
Sequence26574,49.4329177244647,53.261441
Sequence12312,45.5357216506858,52.879602
Sequence26705,44.5854991238254,55.566305
Sequence10723,37.9442754567417,51.039737
Sequence25219,47.8455641562477,52.501416
Sequence8334,41.4313594480701,53.581977
Sequence7710,48.5155193389436,55.931962
Sequence404,70.0708018635146,65.24533
Sequence5844,57.2218965885933,55.404723
Sequence24594,51.0300089842014,52.606922
Sequence3337,38.642860875066,54.065555
Sequence18237,45.6008909242767,54.91029
Sequence17448,39.463162551563,53.155106
Sequence27022,54.6814712228523,52.858865
Sequence14671,42.0037181747162,50.991851
Sequence19982,47.500581048136,53.436732
Sequence16983,47.4170924089508,54.163033
Sequence2537,49.6333107301707,54.403263
Sequence18,51.5995520963639,54.960525
Sequence26626,52.3748652085096,51.605505
Sequence16753,32.6258865530439,54.53248
Sequence20308,47.3410154734624,52.631909
Sequence7172,42.9015803711903,58.757997
Sequence4247,44.8019111308941,53.470409
Sequence11427,43.7524310623831,53.427291
Sequence24021,45.045614003749,53.537393
Sequence21873,49.6371714834554,54.656011
Sequence8593,43.66268380891,61.594039
Sequence18014,40.4972926366689,55.055165
Sequence8741,47.7228706486384,52.967614
Sequence5517,48.6535355645827,59.296763
Sequence4877,44.5675398795475,62.407082
Sequence3042,40.909617428135,59.805864
Sequence8658,51.6609432103587,52.436525
Sequence7179,57.3315307856463,53.346741
Sequence7101,47.0514717055877,52.479422
Sequence2407,39.7374596646376,51.87397
Sequence19006,53.8163269463062,54.208523
Sequence24243,50.1594818908357,53.702635
Sequence11732,55.4703678894279,56.712615
Sequence4589,66.766488060172,59.952211
Sequence9112,87.9510267849981,85.819823
Sequence15203,53.7962092095456,54.291695
Sequence11772,55.6833124382987,56.378978
Sequence19966,42.33428863715,54.498088
Sequence9997,48.049871710652,50.71094
Sequence11000,47.0173001937091,54.925692
Sequence11691,50.9806351376734,54.564238
Sequence21723,52.3091508193719,53.790516
Sequence6330,45.2745434185119,51.867408
Sequence10774,37.27206038556,52.295613
Sequence20526,48.9692917781987,52.249825
Sequence10797,41.7031689436354,52.647024
Sequence16560,38.8971126348457,52.352017
Sequence6857,57.4910932301234,55.638778
Sequence17849,41.3164820656729,50.524044
Sequence8586,45.7578301287083,68.78624
Sequence1147,57.3919522020965,54.750413
Sequence21806,49.5799183162566,52.092004
Sequence5210,44.2775135979015,57.407713
Sequence1584,48.0097371966783,55.074251
Sequence11244,47.2942949213848,52.34611
Sequence11404,38.8552076137509,52.391684
Sequence2153,48.0249546532771,51.164556
Sequence5884,41.8711057370136,61.145526
Sequence25555,44.3207417968263,52.701533
Sequence6736,44.2734870994369,53.341275
Sequence25480,59.2276898896634,58.22618
Sequence24204,49.3152978705977,53.380972
Sequence10462,33.7078660281021,53.075016
Sequence23466,51.7338508446174,52.011049
Sequence11662,52.1330630232166,58.284003
Sequence8831,48.7233569248734,53.395808
Sequence19337,47.3311967274952,58.297032
Sequence24856,48.6726057460354,52.965009
Sequence16722,43.5101959754952,54.178011
Sequence20034,48.7972444607027,53.806353
Sequence27759,52.5209126353591,53.756166
Sequence3736,39.7320909843821,55.875993
Sequence25432,51.2621260399264,54.472554
Sequence9676,45.4504865134688,55.770284
Sequence16711,64.0072576993027,51.778245
Sequence10637,50.9964230202429,52.476919
Sequence18144,47.6649869695241,57.210076
Sequence10996,41.4240868981789,54.661041
Sequence23144,55.3104626953417,52.613115
Sequence16594,40.2086249412522,53.152722
Sequence13538,93.5769985505447,83.230299
Sequence4088,50.9655356539037,58.171618
Sequence18087,50.2259381800496,55.632502
Sequence12813,69.5516055859796,67.976367
Sequence27742,50.3973853516718,53.909391
Sequence3835,46.6130962238669,53.0195
Sequence27193,47.5067502440876,52.295351
Sequence13293,49.0691417711854,53.846937
Sequence19298,44.3515467449825,63.206232
Sequence15962,52.9920314045117,52.190381
Sequence3948,51.3175525174233,51.898402
Sequence20685,48.9752972823364,51.866817
Sequence24474,50.3956009121605,53.142339
Sequence14906,48.3765000565948,56.970465
Sequence4095,51.8348033996903,56.668425
Sequence7923,61.3718936569593,57.883769
Sequence19889,41.7399455232917,52.619779
Sequence20731,55.2173862582231,60.061044
Sequence6779,64.1436387323624,60.306495
Sequence6718,50.6761220284147,55.896068
Sequence10927,52.5705588566055,55.264455
Sequence8236,50.346517553052,58.902442
Sequence5594,56.7883636647529,54.988307
Sequence8611,44.5428958603873,58.04311
Sequence15295,47.4086611241865,53.109366
Sequence24572,63.6519142461601,54.572803
Sequence11654,48.3916101714783,51.130724
Sequence10850,37.3000810485971,52.902788
Sequence21490,47.6938933773868,53.509361
Sequence1768,46.4747900011734,53.966516
Sequence18518,39.0873517683455,54.409665
Sequence17039,50.2775412104982,52.161562
Sequence4725,47.5325737854548,69.499409
Sequence5462,51.1611336052227,57.938874
Sequence11161,36.0726982453314,54.743832
Sequence23965,51.495750791504,50.91809
Sequence27658,52.6542763632385,49.888968
Sequence175,66.3519479035589,53.909951
Sequence23142,52.7595595471033,52.985203
Sequence3486,47.4467168775156,59.731495
Sequence22273,47.5426294465168,52.274907
Sequence25401,51.8259372092333,53.43163
Sequence20216,57.8220934400295,53.407258
Sequence21243,64.7651192319602,53.901488
Sequence7889,49.443330170911,57.464319
Sequence25467,60.9557126916186,56.943476
Sequence1346,53.9934942114223,50.0835
Sequence7058,42.1821054578894,57.876313
Sequence16590,53.4032910817927,51.103824
Sequence2332,46.4331805619756,50.679594
Sequence3633,41.9430804899068,52.148253
Sequence1932,41.8498653788868,52.616048
Sequence18172,49.7102059113002,52.431178
Sequence8958,49.0960074643503,53.833169
Sequence23209,45.6006863658256,53.215241
Sequence15007,46.1607608139722,54.005951
Sequence11086,40.8627713227957,53.775299
Sequence2746,45.89008280007,54.137903
Sequence563,59.1997251117962,65.245736
Sequence6196,43.7529418643532,54.582047
Sequence13945,89.1382690030796,87.500066
Sequence8623,61.4723588698346,52.604055
Sequence16329,49.8473752078299,54.067969
Sequence19061,54.1077378367545,55.317563
Sequence25204,48.1703606302313,53.602481
Sequence13022,78.4210090289761,73.116022
Sequence7138,49.5591376040183,53.05413
Sequence10743,39.0404480820837,53.288352
Sequence10793,41.601703790941,52.707303
Sequence401,71.2615566912532,68.552744
Sequence5430,55.6550685005401,57.231927
Sequence18143,48.5432035979548,52.308381
Sequence24172,47.5468984514684,53.337169
Sequence9829,38.9562208878151,54.975051
Sequence2743,49.6534219695992,54.303479
Sequence17572,48.6182278101199,56.022745
Sequence23305,42.7714888352574,53.944921
Sequence25941,50.9375026864141,54.147959
Sequence19783,45.973109361307,54.241103
Sequence13410,46.9911044059226,53.009099
Sequence26387,47.4159294198614,52.592957
Sequence8118,44.1518040970377,54.409516
Sequence11249,40.0060742748499,57.525158
Sequence22790,56.7085156289398,53.457403
Sequence23032,46.9098458046608,53.727454
Sequence8662,58.2443979833323,53.36628
Sequence12758,74.3800181686987,66.192782
Sequence7641,48.2912315985932,62.969768
Sequence10447,49.7339224484265,59.89424
Sequence23622,49.9934788410252,54.993367
Sequence25773,53.7994391429685,53.06356
Sequence2481,39.6933481608968,51.117599
Sequence19900,48.2148415156425,52.802861
Sequence16043,54.8777033852614,55.212647
Sequence22465,48.7139379565929,53.182739
Sequence13205,78.660325793384,75.18338
Sequence17944,37.7685928894453,53.719127
Sequence3208,39.0073718422862,55.958313
Sequence24751,53.919451753436,55.821401
Sequence506,75.0666496922707,63.158882
Sequence25206,53.2831496811292,56.162709
Sequence4122,45.0788136392953,57.044733
Sequence5206,59.1918224083674,57.889676
Sequence20960,50.0693316676796,51.615429
Sequence13869,82.8787277243191,89.162612
Sequence14420,84.3248796261023,85.732806
Sequence7200,45.1945295761745,52.584434
Sequence6597,41.2334165341075,56.969166
Sequence20030,42.7868348120602,51.09694
Sequence24082,51.3910861919284,55.151761
Sequence5726,53.5045149512033,64.082873
Sequence10931,43.8993358351131,54.374373
Sequence26120,52.2738078928582,56.489205
Sequence3100,40.4679941989769,53.790504
Sequence6131,46.7702346732129,58.379757
Sequence7785,50.805989139145,52.90451
Sequence20232,49.034097897539,53.527242
Sequence15326,50.8799253745428,52.676398
Sequence14339,98.3361874445035,86.239588
Sequence25373,61.3834734421532,63.227803
Sequence13771,90.1801367239353,93.409997
Sequence16442,46.6486258432212,51.603168
Sequence12331,46.4606033684351,56.68838
Sequence10984,38.3599474677829,57.226264
Sequence24649,53.8682235200589,54.233938
Sequence13470,85.2780483861244,85.340768
Sequence5535,59.5680816541404,54.851687
Sequence5180,51.3067972370819,58.839566
Sequence2473,39.9074734932909,58.648181
Sequence1369,41.1710215683775,52.862293
Sequence21000,46.6023956522859,54.805338
Sequence1609,48.190835273036,52.103496
Sequence14893,47.651386200262,52.758515
Sequence17402,47.0088794883231,54.921389
Sequence27950,46.142849563736,52.895677
Sequence21614,54.2858226361843,54.810709
Sequence1339,50.1962204792599,55.916572
Sequence4962,46.8764805710667,58.223319
Sequence161,63.5353838164105,68.801975
Sequence513,62.6069192067715,55.939347
Sequence23183,49.2667930923203,54.742265
Sequence10270,47.627761673468,52.308863
Sequence20513,55.7011879124684,53.329694
Sequence9526,65.1452367907908,59.258074
Sequence9628,53.7567491496237,56.322652
Sequence10298,50.7885451666918,56.471485
Sequence20995,47.1247762827322,52.441198
Sequence11424,49.5589617629697,58.4589
Sequence15417,44.6277381042037,53.755212
Sequence13039,81.5127495680382,64.637542
Sequence21020,58.4011505852336,54.541141
Sequence14157,86.2895131834356,77.467287
Sequence3992,65.7387883602194,51.426476
Sequence21318,57.2972099579507,56.322932
Sequence20783,48.6923314157781,54.025936
Sequence15553,48.053331584573,56.127679
Sequence4189,66.7344573067406,54.998618
Sequence13687,75.484420961946,87.786388
Sequence16053,83.4192514365859,80.432832
Sequence11483,49.840336465605,52.87109
Sequence17006,47.1957732231202,57.049638
Sequence15816,50.7442017630405,58.338386
Sequence10778,37.2272379552764,51.010054
Sequence25677,55.9513354956981,53.58358
Sequence8885,46.9337962355728,60.049355
Sequence8000,61.768764122533,52.811772
Sequence3791,46.8072923106813,52.017933
Sequence18829,47.5792923837665,55.251014
Sequence26798,45.6560826379683,54.26321
Sequence9346,61.0124646530243,57.227421
Sequence23834,49.2533255449949,52.774298
Sequence9782,49.0991214847152,55.740988
Sequence26292,63.4704468621915,55.638885
Sequence11786,51.0002540426979,53.019428
Sequence23094,43.1797482935357,51.562297
Sequence7607,57.5506358505102,56.73123
Sequence17094,49.4229997687854,52.135551
Sequence8540,52.7192474105169,53.937662
Sequence6750,35.6280731133266,51.399052
Sequence19084,50.1445252992222,51.407754
Sequence14680,41.1873580698775,52.739263
Sequence13967,72.562077767318,86.059403
Sequence1890,47.7472059636601,52.746427
Sequence19610,47.4533543798525,58.207577
Sequence21270,55.0599386538138,55.500811
Sequence18513,44.7518831027329,51.801246
Sequence18750,43.2346331212472,54.616487
Sequence16928,49.0058441562072,54.38174
Sequence8030,43.2339504604027,51.930308
Sequence26062,48.2997419305418,54.028636
Sequence17311,41.7721829789749,53.605467
Sequence9780,44.0874505402376,52.604884
Sequence9745,59.8646673610298,57.693076
Sequence8692,45.4160507745818,61.809874
Sequence18559,44.0157963785282,54.214489
Sequence23772,50.1572506816156,52.816278
Sequence15038,50.4539299575383,52.505076
Sequence5509,65.4313615921794,56.966215
Sequence14459,85.0667708987367,85.484362
Sequence18023,47.1048058611501,53.222275
Sequence4350,52.1948469863726,55.641997
Sequence15607,47.6298694634903,61.413866
Sequence12723,74.2016116185937,70.200056
Sequence10768,40.2181716200631,54.007214
Sequence19671,39.5581263987892,56.128931
Sequence14955,44.0521305545747,52.701694
Sequence1851,47.8414563115639,53.306049
Sequence21427,53.3886715912639,52.634948
Sequence19476,39.6905626323863,52.772117
Sequence21620,56.9090746980866,58.23518
Sequence730,80.7002250844697,69.202185
Sequence15804,48.9700465546931,53.273749
Sequence2211,46.6320284346667,53.345662
Sequence18231,46.6807378238542,52.784401
Sequence27179,62.1013128084815,58.531535
Sequence6044,63.6885215962546,53.947055
Sequence25621,47.9106887209201,55.720359
Sequence21567,48.7208425713347,53.81943
Sequence11973,50.7812263300459,55.822098
Sequence11174,46.3495941120528,54.986864
Sequence9191,57.4200009327074,56.041348
Sequence12005,55.0144328631452,51.542157
Sequence12790,72.7348981989921,72.049963
Sequence9532,57.6769924722528,57.805073
Sequence2287,54.3751160052194,52.196258
Sequence22089,54.4029408388987,52.827877
Sequence18724,43.8523099261301,53.750652
Sequence1005,48.3037841292545,52.451211
Sequence24002,49.983286660475,53.781164
Sequence8457,45.4593315593698,54.044724
Sequence22195,50.4567823951847,54.344487
Sequence25415,46.4774791170896,53.895736
Sequence9858,37.0783999252612,53.550756
Sequence2868,46.615333649366,57.016236
Sequence13642,80.0133987833588,82.300448
Sequence23067,51.0249418003963,51.198095
Sequence18628,44.4778268261747,56.224167
Sequence11564,54.0258886580313,55.105209
Sequence10435,52.206290203063,52.644116
Sequence27005,50.3955589681887,55.282116
Sequence5086,49.0437439177958,55.815077
Sequence17759,42.3499881490182,52.102524
Sequence11739,44.6991127427684,52.432609
Sequence17765,47.8391720112984,51.958281
Sequence26990,52.3354474172788,54.587191
Sequence12076,48.2206947686129,55.783993
Sequence3957,47.6884265486251,52.908909
Sequence1110,49.3733081529267,54.161119
Sequence10967,38.1728302141625,58.975762
Sequence18009,39.5062683796227,52.869105
Sequence7286,49.6918930253143,53.852099
Sequence4140,62.0142261829761,54.091358
Sequence818,45.5965731472734,52.757031
Sequence7048,46.543569494134,51.672071
Sequence3996,58.1047796561471,54.703879
Sequence25879,58.7593344697667,54.828483
Sequence6406,49.3404957557126,52.623993
Sequence16952,50.8774897096307,53.141892
Sequence5255,46.6156391300443,51.944476
Sequence26729,48.5054574776398,54.353994
Sequence6309,60.7088909367585,59.66599
Sequence22672,46.2400163822019,53.122693
Sequence18678,40.9424018421189,51.847184
Sequence13419,49.3434574490638,60.780782
Sequence10429,60.9083620293993,54.80417
Sequence5040,44.6873035751265,56.480342
Sequence15606,48.832512435673,53.857279
Sequence16974,51.7176787492115,55.617666
Sequence12838,69.2977236488177,73.803639
Sequence21275,55.4796010413582,53.127223
Sequence21143,61.2881906602054,55.669367
Sequence27440,54.6411892309849,51.886052
Sequence4682,50.8815628800466,56.36757
Sequence4224,64.4299068391387,55.207658
Sequence12915,67.3655282941289,73.939294
Sequence7867,49.0951286418109,53.724331
Sequence13634,95.5572100644689,87.530923
Sequence9625,56.2788849408217,54.035616
Sequence10671,48.5985215857696,54.377961
Sequence10309,48.5159709937115,53.447646
Sequence2511,38.8061480953016,61.710393
Sequence25189,44.8814889065805,51.842493
Sequence24938,62.1055849356473,54.812771
Sequence12470,44.0749059888847,51.873082
Sequence16279,48.5851398126527,53.459328
Sequence1719,51.2973098080875,51.59393
Sequence15732,37.1183547521434,56.990159
Sequence5741,49.8020618416796,54.381788
Sequence11562,45.8189380120495,57.852453
Sequence8912,36.0633173703006,59.557515
Sequence24514,52.1877089150092,53.062648
Sequence3947,50.9538570345513,55.86229
Sequence13141,72.5045387960167,70.325333
Sequence26390,62.3231670480409,53.287721
Sequence1142,43.4893741503364,52.485663
Sequence10026,31.7753720889829,55.087107
Sequence23826,65.4951858379027,52.140605
Sequence17274,45.9453626783409,52.267838
Sequence23702,61.2993229222784,55.970919
Sequence6467,52.7944837700224,60.991985
Sequence1882,43.9720244515497,50.897181
Sequence11574,60.1353945631277,52.419388
Sequence19572,38.4106649677373,58.211654
Sequence12004,53.5106418421146,54.093081
Sequence24543,65.0710040928392,56.615919
Sequence2839,40.0706224344592,62.289649
Sequence15743,45.1936770526538,53.84078
Sequence25640,61.9332868344071,53.592014
Sequence22453,52.1245591038023,52.121431
Sequence11382,47.0416062708898,56.096071
Sequence11511,50.088862780015,52.351356
Sequence19350,53.1038438702032,56.688404
Sequence1884,46.2554930532268,50.634891
Sequence15006,52.5996469282954,60.533774
Sequence12546,67.7682401305039,73.008811
Sequence11709,58.9300286473226,50.319493
Sequence11497,49.9708176493825,53.956079
Sequence1885,48.1723747544141,53.08336
Sequence20781,48.8055453729469,53.285927
Sequence7810,52.8594415224706,51.654732
Sequence16767,32.6414254756668,60.114312
Sequence11240,48.7566456208609,59.59143
Sequence25923,52.7372574540514,52.914393
Sequence7087,62.1874673891703,55.517805
Sequence13345,50.5370558454078,52.402431
Sequence25376,63.7737492862173,58.940804
Sequence19280,42.6805855662641,56.159508
Sequence5641,41.680945665307,64.331323
Sequence12355,52.3469964168592,52.645427
Sequence26043,47.7161117381783,53.726852
Sequence9518,56.5649461951996,55.749327
Sequence27618,59.8953094022938,50.556147
Sequence21883,51.3036425106407,54.627657
Sequence22822,46.6104070640341,50.732821
Sequence9029,55.5932550416956,52.508056
Sequence9507,46.8013683083952,57.437468
Sequence23732,54.9684858718854,56.105006
Sequence9990,52.6537824477216,57.56942
Sequence24469,62.0403790170863,54.370636
Sequence25252,50.5182245590159,52.355462
Sequence23839,52.5685720725627,52.731997
Sequence26057,44.7283717860382,52.259088
Sequence14958,42.4805874333369,59.571791
Sequence24099,51.0372290942417,53.728861
Sequence27596,54.841615188521,54.480326
Sequence2991,39.2297088958006,53.868973
Sequence18170,47.5272869212093,53.078347
Sequence11555,52.9712050163185,54.769558
Sequence26166,46.5013109022132,52.011847
Sequence21376,49.0895345157355,54.871964
Sequence9587,51.9447747318833,55.692047
Sequence9646,50.5132811878815,56.475848
Sequence456,71.4675243586125,71.974522
Sequence24228,51.1078212281611,54.135066
Sequence14216,94.9215991311053,88.131809
Sequence854,48.1758849253188,57.499206
Sequence10533,48.2029772818285,54.587579
Sequence13842,87.7873671118726,81.705076
Sequence15911,46.9051409638369,55.687982
Sequence25169,54.0376552651255,53.861779
Sequence23749,52.3675407676294,57.280636
Sequence6922,40.3135839912933,53.019059
Sequence5327,59.6701148369678,58.737969
Sequence4803,50.506921738466,66.509688
Sequence19933,59.359446467153,52.612096
Sequence25744,44.759155811671,50.773561
Sequence16417,41.0356477567579,54.167354
Sequence22700,56.046943384583,54.641289
Sequence5850,61.0401704399933,58.767557
Sequence27171,63.0646247786976,58.19661
Sequence23844,46.8924124656257,53.127027
Sequence923,44.9278758295166,55.282354
Sequence52,48.1765707300249,52.15472
Sequence24162,54.3242335225473,56.109899
Sequence9415,45.3480465412838,59.577167
Sequence2824,39.5188317699915,60.937178
Sequence13435,82.1583558151107,86.057186
Sequence14578,88.0738536625075,89.429861
Sequence21211,48.3445129045069,55.650306
Sequence20033,48.0586031726699,53.570122
Sequence10101,42.9934993669985,55.095565
Sequence6836,55.4724777288741,52.161747
Sequence3431,47.7563115135923,60.526562
Sequence17181,49.8746039935801,54.221869
Sequence10086,52.0108804001646,53.419483
Sequence9963,40.2062235620352,64.207685
Sequence10191,46.106307447032,55.23482
Sequence1341,48.3025088844126,52.280509
Sequence2716,43.5836773987378,57.341456
Sequence16089,47.0062146853134,55.684638
Sequence2457,38.497984731097,58.912277
Sequence27346,55.4193694169416,55.608684
Sequence2729,37.5585676148678,53.34084
Sequence11075,53.8482628453607,52.483028
Sequence12064,51.8438882220957,57.034403
Sequence16254,55.5374902257758,55.265945
Sequence17738,40.6292855853502,55.557394
Sequence2149,43.0936039920256,52.036124
Sequence19259,37.2258007064115,64.295173
Sequence19104,54.0057502905374,53.329253
Sequence10357,48.3891745194185,54.650617
Sequence15708,40.1469682632105,52.775633
Sequence977,40.4526589830873,52.308297
Sequence21665,47.9170446286907,52.913094
Sequence22031,51.4561348942707,52.342755
Sequence26173,46.8134069687059,56.121534
Sequence15063,54.158763942558,53.204191
Sequence7082,44.772853426751,55.197084
Sequence11429,47.8951279562889,53.548992
Sequence23300,50.7590614073819,55.416209
Sequence16799,50.0421783701345,52.554655
Sequence22941,48.2194742137871,52.14377
Sequence21367,49.9681038285548,53.089637
Sequence927,48.3067084598687,54.893047
Sequence19306,40.2960493185914,54.705518
Sequence22798,61.6414227671415,55.541748
Sequence598,66.2334230231252,66.583097
Sequence3170,40.2710722046421,54.521209
Sequence22411,63.2929690799983,48.999554
Sequence24463,48.6124406857498,53.11349
Sequence27044,63.2269438676925,52.881908
Sequence7939,44.0131537565059,57.436705
Sequence26275,63.4791463859885,53.131044
Sequence4326,55.2266227910068,52.309167
Sequence13757,83.716346650212,83.458173
Sequence22148,53.5664125732354,52.18451
Sequence2548,36.7203388872745,56.610847
Sequence4706,60.270488685995,63.217521
Sequence5431,66.6937903574685,60.345232
Sequence2087,47.1531172257963,51.30741
Sequence19435,39.6698241673936,59.384298
Sequence1956,52.8967250190475,53.714991
Sequence21022,49.9834896213187,52.385479
Sequence6870,46.2988744073168,52.540058
Sequence27170,51.8046634324398,59.07554
Sequence17642,63.2523786332376,54.753369
Sequence19015,57.0980882225475,53.098398
Sequence10200,49.5635295976167,52.026367
Sequence25752,49.2058209848479,54.452175
Sequence9433,44.0703468113601,56.126893
Sequence8513,46.8103921439776,51.130128
Sequence20157,46.7921004418811,58.943802
